sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
9.800000000000000000e+01,1.475844645243886777e-03,2.945486644703328327e+00,2.945607438231657937e+00,2.933826384873010173e+00,2.960174519129529447e+00
9.900000000000000000e+01,1.453942426662203566e-03,2.946260630044132967e+00,2.946380828592287671e+00,2.934526033872448814e+00,2.961189427450270806e+00
1.000000000000000000e+02,1.432575015647667791e-03,2.946996277455930180e+00,2.947115922393745535e+00,2.935187920254303862e+00,2.962164699626212983e+00
1.010000000000000000e+02,1.411724494279303086e-03,2.947694286011920184e+00,2.947813422377291825e+00,2.935831736359567845e+00,2.963100966422812732e+00
1.020000000000000000e+02,1.391373706487171067e-03,2.948355337430812906e+00,2.948474013816856143e+00,2.936480883637304196e+00,2.963975962588135893e+00
1.030000000000000000e+02,1.371506218849084021e-03,2.948980096616943491e+00,2.949098365055574877e+00,2.937070811197909137e+00,2.964788814220256086e+00
1.040000000000000000e+02,1.352106283751517563e-03,2.949569212182518108e+00,2.949687128024172544e+00,2.937609546464356569e+00,2.965445654016898747e+00
1.050000000000000000e+02,1.333158804751468675e-03,2.950123316951616559e+00,2.950240938742081376e+00,2.938086987447509291e+00,2.966060520495971797e+00
1.060000000000000000e+02,1.314649303988692274e-03,2.950643028446659599e+00,2.950760417801884028e+00,2.938533669690563510e+00,2.966715139446154836e+00
1.070000000000000000e+02,1.296563891509331995e-03,2.951128949358767350e+00,2.951246170837332983e+00,2.938988665879685325e+00,2.967400485954915901e+00
1.080000000000000000e+02,1.278889236372557229e-03,2.951581668001787673e+00,2.951698788975889887e+00,2.939400716308938399e+00,2.968015099574668358e+00
1.090000000000000000e+02,1.261612539421535280e-03,2.952001758749778215e+00,2.952118849275235490e+00,2.939821006109891943e+00,2.968582911430484028e+00
1.100000000000000000e+02,1.244721507608950381e-03,2.952389782460558276e+00,2.952506915146074995e+00,2.940103123985672084e+00,2.969156438142481313e+00
1.110000000000000000e+02,1.228204329775411940e-03,2.952746286884542215e+00,2.952863536760674812e+00,2.940436517637322389e+00,2.969697155856852788e+00
1.120000000000000000e+02,1.212049653786609251e-03,2.953071807058644804e+00,2.953189251446600938e+00,2.940751220872831695e+00,2.970205564215844696e+00
1.130000000000000000e+02,1.196246564941908126e-03,2.953366865687244047e+00,2.953484584068291063e+00,2.940968520644001050e+00,2.970682026737510917e+00
1.140000000000000000e+02,1.180784565573409113e-03,2.953631973510545627e+00,2.953750047395886646e+00,2.941199053708041689e+00,2.971124173734906559e+00
1.150000000000000000e+02,1.165653555760281981e-03,2.953867629659597149e+00,2.953986142461132669e+00,2.941384459316254141e+00,2.971537907185946903e+00
1.160000000000000000e+02,1.150843815088557764e-03,2.954074321998916730e+00,2.954193358901323840e+00,2.941530870461547931e+00,2.971921617696592133e+00
1.170000000000000000e+02,1.136345985391451138e-03,2.954252527458316013e+00,2.954372175292395930e+00,2.941660759617142684e+00,2.972275752974752994e+00
1.180000000000000000e+02,1.122151054409841484e-03,2.954402712353146665e+00,2.954523059470897550e+00,2.941754865470052049e+00,2.972587466311891191e+00
1.190000000000000000e+02,1.108250340316719110e-03,2.954525332693096473e+00,2.954646468844591478e+00,2.941856358880772238e+00,2.972811117145008009e+00
1.200000000000000000e+02,1.094635477053274323e-03,2.954620834481226588e+00,2.954742850693412137e+00,2.941883978690596368e+00,2.973056954212526026e+00
1.210000000000000000e+02,1.081298400427853270e-03,2.954689654002585097e+00,2.954812642460372007e+00,2.941874337422334396e+00,2.973293047881533369e+00
1.220000000000000000e+02,1.068231334932334469e-03,2.954732218102850361e+00,2.954856272032642117e+00,2.941867001153343431e+00,2.973501171986362213e+00
1.230000000000000000e+02,1.055426781233496014e-03,2.954748944458376325e+00,2.954874158013690355e+00,2.941790368811484591e+00,2.973681735088359090e+00
1.240000000000000000e+02,1.042877504299791593e-03,2.954740241836706360e+00,2.954866709986579298e+00,2.941725365351706145e+00,2.973835137745440171e+00
1.250000000000000000e+02,1.030576522126553859e-03,2.954706510348264814e+00,2.954834328768444429e+00,2.941664244366499759e+00,2.973960983747526932e+00
1.260000000000000000e+02,1.018517095025076383e-03,2.954648141689722340e+00,2.954777406656356131e+00,2.941500802085387001e+00,2.974058889799532590e+00
1.270000000000000000e+02,1.006692715443259761e-03,2.954565519379855232e+00,2.954696327666261446e+00,2.941356463667325283e+00,2.974081519727804768e+00
1.280000000000000000e+02,9.950970982875997559e-04,2.954459018987277918e+00,2.954591467763359347e+00,2.941193145574557466e+00,2.974181886114358520e+00
1.290000000000000000e+02,9.837241717182295363e-04,2.954329008350172980e+00,2.954463195084995331e+00,2.941043762587047805e+00,2.974206637574754453e+00
1.300000000000000000e+02,9.725680683905267923e-04,2.954175847789886067e+00,2.954311870157182440e+00,2.940892158867157491e+00,2.974206461639927301e+00
1.310000000000000000e+02,9.616231171184529483e-04,2.953999890316663102e+00,2.954137846103220166e+00,2.940605192603694906e+00,2.974178865316750908e+00
1.320000000000000000e+02,9.508838349363750529e-04,2.953801481829210207e+00,2.953941468846478013e+00,2.940402297638792461e+00,2.974135772673924816e+00
1.330000000000000000e+02,9.403449195375248671e-04,2.953580961307713526e+00,2.953723077306386280e+00,2.940180329250739799e+00,2.974006728923284992e+00
1.340000000000000000e+02,9.300012420686422192e-04,2.953338661000089793e+00,2.953483003587793476e+00,2.939857766893075208e+00,2.973852248551831945e+00
1.350000000000000000e+02,9.198478402615590122e-04,2.953074906603595284e+00,2.953221573165413005e+00,2.939489753425169827e+00,2.973673906673254930e+00
1.360000000000000000e+02,9.098799118836798337e-04,2.952790017438989167e+00,2.952939105061407332e+00,2.939107506258077152e+00,2.973511843893771101e+00
1.370000000000000000e+02,9.000928084903943305e-04,2.952484306620266175e+00,2.952635912017801623e+00,2.938728712245689767e+00,2.973344062962942402e+00
1.380000000000000000e+02,8.904820294634634105e-04,2.952158081218829722e+00,2.952312300663804567e+00,2.938279657558373170e+00,2.973153819733745262e+00
1.390000000000000000e+02,8.810432163203892010e-04,2.951811642422219162e+00,2.951968571677457298e+00,2.937816139811141092e+00,2.972941414189386844e+00
1.400000000000000000e+02,8.717721472806458372e-04,2.951445285687700704e+00,2.951605019942248553e+00,2.937333314482709401e+00,2.972707141267080022e+00
1.410000000000000000e+02,8.626647320754941579e-04,2.951059300891384574e+00,2.951221934699170379e+00,2.936831347271286141e+00,2.972451290987950578e+00
1.420000000000000000e+02,8.537170069888560392e-04,2.950653972473214814e+00,2.950819599694279205e+00,2.936331856523493045e+00,2.972174148582372055e+00
1.430000000000000000e+02,8.449251301174687256e-04,2.950229579575843530e+00,2.950398293320689813e+00,2.935887509632991943e+00,2.971875994610089666e+00
1.440000000000000000e+02,8.362853768392090143e-04,2.949786396180857473e+00,2.949958288757361213e+00,2.935361505558365280e+00,2.971557105076342520e+00
1.450000000000000000e+02,8.277941354790987203e-04,2.949324691239918916e+00,2.949499854103144969e+00,2.934769364118174462e+00,2.971217751543854035e+00
1.460000000000000000e+02,8.194479031631255080e-04,2.948844728801781390e+00,2.949023252506367765e+00,2.934214839332025981e+00,2.970858201240574648e+00
1.470000000000000000e+02,8.112432818505353272e-04,2.948346768136159035e+00,2.948528742291195659e+00,2.933673255235036859e+00,2.970478717164049876e+00
1.480000000000000000e+02,8.031769745358044400e-04,2.947831063853003197e+00,2.948016577079517475e+00,2.933086083610384254e+00,2.970079558181618395e+00
1.490000000000000000e+02,7.952457816119669690e-04,2.947297866018509627e+00,2.947487005909491753e+00,2.932465299688094440e+00,2.969660979127474842e+00
1.500000000000000000e+02,7.874465973874475834e-04,2.946747420267621820e+00,2.946940273350465045e+00,2.931859891218663972e+00,2.969223230896307797e+00
1.510000000000000000e+02,7.797764067489671184e-04,2.946179967913055364e+00,2.946376619614188730e+00,2.931114406263486405e+00,2.968766560533469434e+00
1.520000000000000000e+02,7.722322819635069882e-04,2.945595746050694963e+00,2.945796280662762889e+00,2.930388781378660656e+00,2.968291211322587220e+00
1.530000000000000000e+02,7.648113796126860186e-04,2.944994987662810981e+00,2.945199488313841485e+00,2.929731641688761989e+00,2.967797422870199764e+00
1.540000000000000000e+02,7.575109376532662047e-04,2.944377921716998081e+00,2.944586470341730156e+00,2.929060055588086797e+00,2.967285431186816869e+00
1.550000000000000000e+02,7.503282725978456394e-04,2.943744773262487957e+00,2.943957450576162316e+00,2.928375604659865683e+00,2.966755468765976289e+00
1.560000000000000000e+02,7.432607768100985956e-04,2.943095763524369968e+00,2.943312648998025693e+00,2.927676911743388732e+00,2.966207764661033863e+00
1.570000000000000000e+02,7.363059159092326042e-04,2.942431109994077865e+00,2.942652281832131234e+00,2.926964176725460387e+00,2.965642544559071059e+00
1.580000000000000000e+02,7.294612262786080888e-04,2.941751026517304801e+00,2.941976561636947096e+00,2.926237595867748897e+00,2.965060030851801809e+00
1.590000000000000000e+02,7.227243126737283811e-04,2.941055723380057607e+00,2.941285697392336917e+00,2.925494055127773496e+00,2.964460442705298071e+00
1.600000000000000000e+02,7.160928459250547095e-04,2.940345407391072641e+00,2.940579894584151255e+00,2.924675078472770640e+00,2.963843996127569103e+00
1.610000000000000000e+02,7.095645607313450214e-04,2.939620281962434412e+00,2.939859355286146059e+00,2.923886439544863158e+00,2.963210904032265613e+00
1.620000000000000000e+02,7.031372535394172715e-04,2.938880547188293502e+00,2.939124278240394794e+00,2.923114540508636061e+00,2.962561376303256999e+00
1.630000000000000000e+02,6.968087805064660314e-04,2.938126399920403919e+00,2.938374858934496014e+00,2.922331266700161301e+00,2.961895619855075434e+00
