sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
6.200000000000000000e+01,3.270815059349411937e-03,2.810809363066348432e+00,2.811010733087146107e+00,2.799081329153942921e+00,2.825209894345143802e+00
6.300000000000000000e+01,3.198054380471878483e-03,2.815005312830239248e+00,2.815203547565475084e+00,2.803184296901947814e+00,2.829313387864754503e+00
6.400000000000000000e+01,3.127917597893088795e-03,2.819101565757650807e+00,2.819296699811648210e+00,2.807333218839766609e+00,2.833312455056376411e+00
6.500000000000000000e+01,3.060274421131545415e-03,2.823100435170029510e+00,2.823292514128316277e+00,2.811355336415266137e+00,2.837208831345514604e+00
6.600000000000000000e+01,2.995002797123301475e-03,2.827004178361681053e+00,2.827193257967115070e+00,2.815258055662971159e+00,2.841005199905640488e+00
6.700000000000000000e+01,2.931988278378931841e-03,2.830814997226921648e+00,2.831001142581666130e+00,2.819066577165370457e+00,2.844702520709839533e+00
6.800000000000000000e+01,2.871123448016904122e-03,2.834535039005196655e+00,2.834718323800071715e+00,2.822785737026227260e+00,2.848306232325868326e+00
6.900000000000000000e+01,2.812307395809618155e-03,2.838166397122807716e+00,2.838346902894694157e+00,2.826417552521860888e+00,2.851819932823294046e+00
7.000000000000000000e+01,2.755445240057964856e-03,2.841711112112793369e+00,2.841888927530934694e+00,2.829967380926814879e+00,2.855237527474602466e+00
7.100000000000000000e+01,2.700447690702603536e-03,2.845171172596843601e+00,2.845346392778396183e+00,2.833433966997163100e+00,2.858518046007924696e+00
7.200000000000000000e+01,2.647230649597503375e-03,2.848548516315117851e+00,2.848721242169927947e+00,2.836893730678777814e+00,2.861623062162571784e+00
7.300000000000000000e+01,2.595714844324063623e-03,2.851845031191469371e+00,2.852015368796371853e+00,2.840235698512670215e+00,2.864698731048585856e+00
7.400000000000000000e+01,2.545825492321126399e-03,2.855062556424485809e+00,2.855230616426573054e+00,2.843407689017060314e+00,2.867603998530560361e+00
7.500000000000000000e+01,2.497491992454915245e-03,2.858202883594251897e+00,2.858368780643021800e+00,2.846508593905279660e+00,2.870607293002592986e+00
7.600000000000000000e+01,2.450647641459950503e-03,2.861267757777766985e+00,2.861431609985639390e+00,2.849564766374125035e+00,2.873619808782061469e+00
7.700000000000000000e+01,2.405229372952500961e-03,2.864258878666856134e+00,2.864420807097364907e+00,2.852639217112529213e+00,2.876553595423960275e+00
7.800000000000000000e+01,2.361177516957229522e-03,2.867177901682230523e+00,2.867338029865568849e+00,2.855681829845223785e+00,2.879411480848762750e+00
7.900000000000000000e+01,2.318435578099056239e-03,2.870026439079785163e+00,2.870184892554851430e+00,2.858484355636150109e+00,2.882187948447399783e+00
8.000000000000000000e+01,2.276950030799666010e-03,2.872806061045682924e+00,2.872962966927782080e+00,2.861223310108327311e+00,2.884828593783498096e+00
8.100000000000000000e+01,2.236670129984313308e-03,2.875518296776196081e+00,2.875673783349989243e+00,2.863900123063038983e+00,2.887538976242133959e+00
8.200000000000000000e+01,2.197547735952472357e-03,2.878164635540586769e+00,2.878318831877315631e+00,2.866560214807909457e+00,2.890106425196989459e+00
8.300000000000000000e+01,2.159537152197353680e-03,2.880746527725472017e+00,2.880899563323455759e+00,2.869184707323179762e+00,2.892606049149445191e+00
8.400000000000000000e+01,2.122594975076729212e-03,2.883265385857493257e+00,2.883417390305524908e+00,2.871745699421009324e+00,2.895039232041017208e+00
8.500000000000000000e+01,2.086679954342189613e-03,2.885722585605020374e+00,2.885873688267529769e+00,2.874244996792462370e+00,2.897407543425807752e+00
8.600000000000000000e+01,2.051752863627617340e-03,2.888119466757598452e+00,2.888269796480886775e+00,2.876685183650430133e+00,2.899712509685463679e+00
8.700000000000000000e+01,2.017776380081508572e-03,2.890457334181280924e+00,2.890607019020098090e+00,2.879065053239155070e+00,2.901927666962314412e+00
8.800000000000000000e+01,1.984714972402969613e-03,2.892737458751578394e+00,2.892886625714937487e+00,2.881385689945965556e+00,2.904055705037193569e+00
8.900000000000000000e+01,1.952534796608608849e-03,2.894961078262672238e+00,2.895109853078467133e+00,2.883649170191932232e+00,2.906131356542610789e+00
9.000000000000000000e+01,1.921203598918301688e-03,2.897129398312705995e+00,2.897277905210270177e+00,2.885825667591694899e+00,2.908327999649386708e+00
9.100000000000000000e+01,1.890690625202271239e-03,2.899243593166623612e+00,2.899391954676274530e+00,2.887828468136371729e+00,2.910340822541473305e+00
9.200000000000000000e+01,1.860966536481182100e-03,2.901304806595201846e+00,2.901453143364233433e+00,2.889834410186381763e+00,2.912350223078985945e+00
9.300000000000000000e+01,1.832003330015252989e-03,2.903314152692019423e+00,2.903462583316344769e+00,2.891862083072783030e+00,2.914248870447178064e+00
9.400000000000000000e+01,1.803774265558470355e-03,2.905272716668332311e+00,2.905421357538980676e+00,2.893841552586411403e+00,2.916048194328054954e+00
9.500000000000000000e+01,1.776253796390194666e-03,2.907181555625615310e+00,2.907330520789565220e+00,2.895719406708091803e+00,2.917842063182657153e+00
9.600000000000000000e+01,1.749417504769254028e-03,2.909041699307130191e+00,2.909191100341741443e+00,2.897630643443895426e+00,2.919611554351280613e+00
9.700000000000000000e+01,1.723242041485282270e-03,2.910854150829577769e+00,2.911004096729682633e+00,2.899485896514007344e+00,2.921318959130724480e+00
9.800000000000000000e+01,1.697705069209032693e-03,2.912619887393479434e+00,2.912770484471056243e+00,2.901274935014550138e+00,2.923043018202276411e+00
