sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.530000000000000000e+02,9.658232856973382767e-04,2.909686056030506229e+00,2.909610278667126959e+00,2.891677414887639408e+00,2.926925465467363541e+00
1.540000000000000000e+02,9.567127263805186386e-04,2.909948632933739621e+00,2.909874065192859405e+00,2.892045543641890148e+00,2.927092399262143818e+00
1.550000000000000000e+02,9.477454617347324259e-04,2.910192147484432112e+00,2.910118808731566808e+00,2.892271186543367456e+00,2.927239123321801362e+00
1.560000000000000000e+02,9.389183947640384730e-04,2.910416847277115693e+00,2.910344755469287392e+00,2.892475565854279562e+00,2.927461094964380006e+00
1.570000000000000000e+02,9.302285135658885581e-04,2.910622975679734825e+00,2.910552147406149537e+00,2.892663766628125632e+00,2.927642227273844266e+00
1.580000000000000000e+02,9.216728884951385812e-04,2.910810771934621233e+00,2.910741222456400656e+00,2.892942167185771130e+00,2.927726644381709153e+00
1.590000000000000000e+02,9.132486694391053544e-04,2.910980471256724655e+00,2.910912214546272470e+00,2.893336335661415237e+00,2.927793447527115234e+00
1.600000000000000000e+02,9.049530831986705081e-04,2.911132304928551573e+00,2.911065353708170544e+00,2.893712103729514595e+00,2.927841709908026946e+00
1.610000000000000000e+02,8.967834309707031987e-04,2.911266500392214240e+00,2.911200866171849366e+00,2.894072310038295903e+00,2.927871039232301076e+00
1.620000000000000000e+02,8.887370859272928541e-04,2.911383281338761897e+00,2.911318974453148911e+00,2.894380042037712819e+00,2.928050877562560661e+00
1.630000000000000000e+02,8.808114908875275739e-04,2.911482867794759954e+00,2.911419897440009841e+00,2.894598211892568163e+00,2.928213243430462409e+00
1.640000000000000000e+02,8.730041560777480891e-04,2.911565476206710912e+00,2.911503850475821498e+00,2.894800584114919584e+00,2.928356667641138777e+00
1.650000000000000000e+02,8.653126569764242430e-04,2.911631319521868821e+00,2.911571045439703909e+00,2.894987321408409198e+00,2.928443015736479360e+00
1.660000000000000000e+02,8.577346322399829939e-04,2.911680607267831622e+00,2.911621690825476172e+00,2.895158583935599328e+00,2.928485646935838460e+00
1.670000000000000000e+02,8.502677817060919291e-04,2.911713545629196709e+00,2.911655991817176492e+00,2.895183909925818089e+00,2.928486517059261995e+00
1.680000000000000000e+02,8.429098644710864875e-04,2.911730337521594159e+00,2.911674150362879576e+00,2.895130568170658059e+00,2.928507623778640490e+00
1.690000000000000000e+02,8.356586970383736088e-04,2.911731182664443196e+00,2.911676365246436582e+00,2.895063302144004869e+00,2.928536085459852334e+00
1.700000000000000000e+02,8.285121515348061860e-04,2.911716277650510776e+00,2.911662832156212133e+00,2.894985182275304325e+00,2.928546761736697146e+00
1.710000000000000000e+02,8.214681539921668942e-04,2.911685816014519812e+00,2.911633743753217818e+00,2.894996145130149134e+00,2.928537573297213203e+00
1.720000000000000000e+02,8.145246826910247607e-04,2.911639988299072446e+00,2.911589289736215669e+00,2.895122856225289976e+00,2.928430238462527146e+00
1.730000000000000000e+02,8.076797665643773534e-04,2.911578982118142811e+00,2.911529656904508379e+00,2.895089488786595666e+00,2.928289228574389558e+00
1.740000000000000000e+02,8.009314836585916444e-04,2.911502982220691038e+00,2.911455029220696211e+00,2.895171754303911715e+00,2.928131714903884131e+00
1.750000000000000000e+02,7.942779596492829160e-04,2.911412170550041534e+00,2.911365587869620075e+00,2.895239600487022447e+00,2.927963359144027056e+00
1.760000000000000000e+02,7.877173664098912047e-04,2.911306726303103609e+00,2.911261511316859618e+00,2.895293177779380667e+00,2.927957244930411207e+00
1.770000000000000000e+02,7.812479206307892639e-04,2.911186825987593707e+00,2.911142975365166752e+00,2.895332634468078759e+00,2.927798778675230196e+00
1.780000000000000000e+02,7.748678824868937207e-04,2.911052643477517243e+00,2.911010153209197426e+00,2.895203649935410350e+00,2.927569322292094878e+00
1.790000000000000000e+02,7.685755543518044434e-04,2.910904350067242685e+00,2.910863215489137623e+00,2.895023092165984302e+00,2.927325078263480762e+00
1.800000000000000000e+02,7.623692795566255074e-04,2.910742114523471091e+00,2.910702330342015198e+00,2.894848712561713722e+00,2.927095407499899604e+00
1.810000000000000000e+02,7.562474411916689579e-04,2.910566103136359217e+00,2.910527663452230573e+00,2.894762085567029075e+00,2.926812720828086078e+00
1.820000000000000000e+02,7.502084609493543535e-04,2.910376479769632763e+00,2.910339378100857299e+00,2.894692746551363882e+00,2.926535573494597031e+00
1.830000000000000000e+02,7.442507980066624977e-04,2.910173405908891731e+00,2.910137635213045915e+00,2.894544318386035542e+00,2.926350468992620524e+00
1.840000000000000000e+02,7.383729479456086712e-04,2.909957040707250808e+00,2.909922593404121294e+00,2.894375392220559284e+00,2.926099282487351516e+00
1.850000000000000000e+02,7.325734417102380824e-04,2.909727541032224085e+00,2.909694409025003203e+00,2.894250492699858679e+00,2.925774698874993529e+00
1.860000000000000000e+02,7.268508445987273501e-04,2.909485061509776482e+00,2.909453236205521431e+00,2.894116656736303472e+00,2.925505514844535249e+00
