sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
8.700000000000000000e+01,1.924035791281937264e-03,2.797562359257587339e+00,2.797891429894989734e+00,2.779944877504716860e+00,2.810846215253703040e+00
8.800000000000000000e+01,1.893528857907259347e-03,2.797306776885270185e+00,2.797642137749793978e+00,2.779579004432025435e+00,2.810684639775517191e+00
8.900000000000000000e+01,1.863845096890439507e-03,2.796993809156512523e+00,2.797335668687462196e+00,2.779095794395233909e+00,2.810524521021956268e+00
9.000000000000000000e+01,1.834953990522660700e-03,2.796624612310324665e+00,2.796973181539561537e+00,2.778581263627733389e+00,2.810357509133158516e+00
9.100000000000000000e+01,1.806826458086520414e-03,2.796200315412306292e+00,2.796555807795133131e+00,2.778028910927654138e+00,2.810126264998441759e+00
9.200000000000000000e+01,1.779434773907310943e-03,2.795722021140087055e+00,2.796084652383245661e+00,2.777382419356793974e+00,2.809770182134318617e+00
9.300000000000000000e+01,1.752752490884399751e-03,2.795190806540576833e+00,2.795560794427759177e+00,2.776684088244934845e+00,2.809416409389112523e+00
9.400000000000000000e+01,1.726754369082997287e-03,2.794607723759956475e+00,2.794985287975421784e+00,2.775935407227926532e+00,2.808992369593488192e+00
9.500000000000000000e+01,1.701416309002744482e-03,2.793973800748243974e+00,2.794359162698610177e+00,2.775137373261587381e+00,2.808464050846579685e+00
9.600000000000000000e+01,1.676715289172266274e-03,2.793290041938243817e+00,2.793683424573496499e+00,2.774290960228543046e+00,2.807959622817023160e+00
9.700000000000000000e+01,1.652629307748468496e-03,2.792557428901582650e+00,2.792959056534991102e+00,2.773346477132303534e+00,2.807383491611458393e+00
9.800000000000000000e+01,1.629137327826148075e-03,2.791776920981304588e+00,2.792187019109128698e+00,2.772401181124143132e+00,2.806681607956817093e+00
9.900000000000000000e+01,1.606219226187915496e-03,2.790949455902834497e+00,2.791368251024116010e+00,2.771417046996048850e+00,2.806068543457965525e+00
1.000000000000000000e+02,1.583855745246452772e-03,2.790075950364571344e+00,2.790503669801146724e+00,2.770388199936544726e+00,2.805467176208888969e+00
1.010000000000000000e+02,1.562028447951326667e-03,2.789157300607633783e+00,2.789594172325271071e+00,2.769215361917761520e+00,2.804813856687434104e+00
1.020000000000000000e+02,1.540719675450806687e-03,2.788194382967470020e+00,2.788640635398093703e+00,2.768027774557960452e+00,2.803997088628024770e+00
1.030000000000000000e+02,1.519912507315842329e-03,2.787188054406974924e+00,2.787643916272491307e+00,2.766861247165363746e+00,2.803233230830199485e+00
1.040000000000000000e+02,1.499590724148530283e-03,2.786139153032278326e+00,2.786604853170080442e+00,2.765690754495811809e+00,2.802223954015617746e+00
1.050000000000000000e+02,1.479738772411282261e-03,2.785048498591995880e+00,2.785524265782738151e+00,2.764481537202189809e+00,2.801170763406763520e+00
1.060000000000000000e+02,1.460341731325555002e-03,2.783916892960383027e+00,2.784402955758521703e+00,2.763231613294951039e+00,2.800143228373074500e+00
1.070000000000000000e+02,1.441385281700600885e-03,2.782745120605758515e+00,2.783241707172655399e+00,2.761941745028716255e+00,2.799149770939052040e+00
1.080000000000000000e+02,1.422855676563262442e-03,2.781533949044030063e+00,2.782041286984044959e+00,2.760612679487461918e+00,2.798123103238499887e+00
1.090000000000000000e+02,1.404739713469575638e-03,2.780284129278599359e+00,2.780802445478655294e+00,2.759245148981139817e+00,2.797088320831199404e+00
1.100000000000000000e+02,1.387024708387786954e-03,2.778996396226901311e+00,2.779525916699545185e+00,2.757786320019405935e+00,2.795990362467070778e+00
1.110000000000000000e+02,1.369698471050599924e-03,2.777671469134062487e+00,2.778212418864206334e+00,2.756206781362184888e+00,2.794890015445458786e+00
1.120000000000000000e+02,1.352749281681896870e-03,2.776310051974384407e+00,2.776862654770062555e+00,2.754589973544143700e+00,2.793720208540498184e+00
1.130000000000000000e+02,1.336165869010112620e-03,2.774912833841520321e+00,2.775477312188508350e+00,2.752941206681242203e+00,2.792493218936114463e+00
1.140000000000000000e+02,1.319937389486700681e-03,2.773480489326745069e+00,2.774057064247714255e+00,2.751338947247494282e+00,2.791218162850325868e+00
1.150000000000000000e+02,1.304053407634022787e-03,2.772013678886165788e+00,2.772602569804355710e+00,2.749629803279393325e+00,2.789982857099751357e+00
1.160000000000000000e+02,1.288503877452269134e-03,2.770513049199046396e+00,2.771114473805835754e+00,2.747961318108886442e+00,2.788679974887232849e+00
1.170000000000000000e+02,1.273279124820013474e-03,2.768979233514063498e+00,2.769593407641735006e+00,2.746271752556162404e+00,2.787299689962519977e+00
