sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
2.600000000000000000e+01,1.000910970576802776e-02,2.634687784282684575e+00,2.634931764776692553e+00,2.629163454587090332e+00,2.640310111213327371e+00
2.700000000000000000e+01,9.523815541169837820e-03,2.641844946326091570e+00,2.642089510900267779e+00,2.636262402517856707e+00,2.647573116512492053e+00
2.800000000000000000e+01,9.077241411057604403e-03,2.648710971550264137e+00,2.648955961333041120e+00,2.643038567964532515e+00,2.654491675223823677e+00
2.900000000000000000e+01,8.665137365567027877e-03,2.655309141118668226e+00,2.655554467340381919e+00,2.649594084760807267e+00,2.661175010501124039e+00
3.000000000000000000e+01,8.283840774649360930e-03,2.661657298707391206e+00,2.661902934915508112e+00,2.655909709550466236e+00,2.667570083554127169e+00
3.100000000000000000e+01,7.930179190261182551e-03,2.667771201719615792e+00,2.668017176476405350e+00,2.661884422621843438e+00,2.673836018875310305e+00
3.200000000000000000e+01,7.601392269221781371e-03,2.673663721590433973e+00,2.673910111281284863e+00,2.667690259033470124e+00,2.679769469403032289e+00
3.300000000000000000e+01,7.295067729517549365e-03,2.679346018845817579e+00,2.679592940985914939e+00,2.673279935812440833e+00,2.685565969482476056e+00
3.400000000000000000e+01,7.009088915334101173e-03,2.684827543902105873e+00,2.685075150891974349e+00,2.678690395131517299e+00,2.691199796395360888e+00
3.500000000000000000e+01,6.741591406648492560e-03,2.690116531001492284e+00,2.690365004441838792e+00,2.683861213840140092e+00,2.696665236747535221e+00
3.600000000000000000e+01,6.490927015668880758e-03,2.695220139775751811e+00,2.695469685331888687e+00,2.688807320276152879e+00,2.701936637777464956e+00
3.700000000000000000e+01,6.255633706136123559e-03,2.700144703738710739e+00,2.700395546567984528e+00,2.693475245604046275e+00,2.707093078259852348e+00
3.800000000000000000e+01,6.034410361070156013e-03,2.704895860775446970e+00,2.705148241494659267e+00,2.698142884235546823e+00,2.711949869969004556e+00
3.900000000000000000e+01,5.826095505928777923e-03,2.709478695112899960e+00,2.709732866280094132e+00,2.702528335653857194e+00,2.716643403327362538e+00
4.000000000000000000e+01,5.629649293146898707e-03,2.713897832633977991e+00,2.714154055707821200e+00,2.706753761384392831e+00,2.721197631389683735e+00
4.100000000000000000e+01,5.444138180549758579e-03,2.718157527766064785e+00,2.718416070502386983e+00,2.710855082996124654e+00,2.725538961397294901e+00
4.200000000000000000e+01,5.268721849789338371e-03,2.722261728164282690e+00,2.722522862406874467e+00,2.714888567315460133e+00,2.729815848225425778e+00
4.300000000000000000e+01,5.102641993692033813e-03,2.726214129514451745e+00,2.726478129336827205e+00,2.718722594642941193e+00,2.733855640747935745e+00
4.400000000000000000e+01,4.945212670694989175e-03,2.730018218090219051e+00,2.730285358245651661e+00,2.722458585022308419e+00,2.737701490287787642e+00
4.500000000000000000e+01,4.795811978161854117e-03,2.733677305651743161e+00,2.733947860291900955e+00,2.726090841146347810e+00,2.741349642514034901e+00
4.600000000000000000e+01,4.653874840320014646e-03,2.737194556976005444e+00,2.737468798600532160e+00,2.729546284021975744e+00,2.744877512817574861e+00
4.700000000000000000e+01,4.518886741601603647e-03,2.740573012067519354e+00,2.740851210669748905e+00,2.732687364444537526e+00,2.748442557499315431e+00
4.800000000000000000e+01,4.390378264817395779e-03,2.743815603751260657e+00,2.744098026129755841e+00,2.735662930437919638e+00,2.751725268710104366e+00
4.900000000000000000e+01,4.267920316822929570e-03,2.746925171727371939e+00,2.747212080935593548e+00,2.738741918832537259e+00,2.755024805984151559e+00
5.000000000000000000e+01,4.151119943404996473e-03,2.749904473693000728e+00,2.750196128602864665e+00,2.741525602917918469e+00,2.758183683542697828e+00
5.100000000000000000e+01,4.039616650758816839e-03,2.752756194165589587e+00,2.753052849124095314e+00,2.744275666475046727e+00,2.761171651616022960e+00
5.200000000000000000e+01,3.933079163847530077e-03,2.755482951444773843e+00,2.755784856005758510e+00,2.746850363165529441e+00,2.763894769357762460e+00
5.300000000000000000e+01,3.831202562630652703e-03,2.758087303107769284e+00,2.758394701823867923e+00,2.749306730900886286e+00,2.766482956232121371e+00
5.400000000000000000e+01,3.733705746043274390e-03,2.760571750335787389e+00,2.760884882597831602e+00,2.751562099608104717e+00,2.769098486350448862e+00
5.500000000000000000e+01,3.640329181027069944e-03,2.762938741322787717e+00,2.763257841236036683e+00,2.753774616268664488e+00,2.771579489703553278e+00
5.600000000000000000e+01,3.550832900126409900e-03,2.765190673962476975e+00,2.765515970251525957e+00,2.755931491197538108e+00,2.773848240997412784e+00
5.700000000000000000e+01,3.464994716380129149e-03,2.767329897974671660e+00,2.767661613910145313e+00,2.757921367372346388e+00,2.776000896420508735e+00
5.800000000000000000e+01,3.382608628635830946e-03,2.769358716598046666e+00,2.769697069939740963e+00,2.759762517418747674e+00,2.778154658494131901e+00
5.900000000000000000e+01,3.303483394129225637e-03,2.771279387951509854e+00,2.771624590903714491e+00,2.761489239466919265e+00,2.780093280642466524e+00
6.000000000000000000e+01,3.227441248320739135e-03,2.773094126144509453e+00,2.773446385320831986e+00,2.763236915154923867e+00,2.781988534227767040e+00
6.100000000000000000e+01,3.154316754659313229e-03,2.774805102200982976e+00,2.775164618596095423e+00,2.764899280719568697e+00,2.783734681617904716e+00
6.200000000000000000e+01,3.083955769225875040e-03,2.776414444846765139e+00,2.776781413813504962e+00,2.766447212210546791e+00,2.785372575273549867e+00
6.300000000000000000e+01,3.016214507160164260e-03,2.777924241199290378e+00,2.778298852430569621e+00,2.767780633897433340e+00,2.786958566850373575e+00
6.400000000000000000e+01,2.950958699446554548e-03,2.779336537390882711e+00,2.779718974905138751e+00,2.769023593202884381e+00,2.788429088398367117e+00
6.500000000000000000e+01,2.888062830071050358e-03,2.780653339147317826e+00,2.781043781278000004e+00,2.770175353158999876e+00,2.789864779843097331e+00
6.600000000000000000e+01,2.827409444798795798e-03,2.781876612340608901e+00,2.782275231729052223e+00,2.771245451887144107e+00,2.791203903219385829e+00
6.700000000000000000e+01,2.768888523889281948e-03,2.783008283528066951e+00,2.783415247120201386e+00,2.772289746345839578e+00,2.792364744238416741e+00
6.800000000000000000e+01,2.712396911990591717e-03,2.784050240486529049e+00,2.784465709534034605e+00,2.773220328540031421e+00,2.793523885843903543e+00
6.900000000000000000e+01,2.657837799255130095e-03,2.785004332749903444e+00,2.785428462815307427e+00,2.774066123951126617e+00,2.794600666836126290e+00
7.000000000000000000e+01,2.605120248415635116e-03,2.785872372152573107e+00,2.786305313119551208e+00,2.774827394278323922e+00,2.795597016979441740e+00
7.100000000000000000e+01,2.554158763166610585e-03,2.786656133382443112e+00,2.787098029471088090e+00,2.775524931585701793e+00,2.796445934194003335e+00
7.200000000000000000e+01,2.504872893725342865e-03,2.787357354544719445e+00,2.787808344332254773e+00,2.776163350011841668e+00,2.797266537910955364e+00
7.300000000000000000e+01,2.457186875909318259e-03,2.787977737736646144e+00,2.788437954183899947e+00,2.776670521506940936e+00,2.797873287995525260e+00
7.400000000000000000e+01,2.411029300472002611e-03,2.788518949632699417e+00,2.788988520116709058e+00,2.777091259284207414e+00,2.798485478127538340e+00
7.500000000000000000e+01,2.366332809794644606e-03,2.788982622079934526e+00,2.789461668432819064e+00,2.777543994849313691e+00,2.799046741204795907e+00
7.600000000000000000e+01,2.323033819344337992e-03,2.789370352702623901e+00,2.789858991256212839e+00,2.777934802922236379e+00,2.799529297545866324e+00
7.700000000000000000e+01,2.281072261584057240e-03,2.789683705513006373e+00,2.790182047150245648e+00,2.778186764468927095e+00,2.799936026994306548e+00
7.800000000000000000e+01,2.240391350263315311e-03,2.789924211528638676e+00,2.790432361741250755e+00,2.778348050696179072e+00,2.800206754991354519e+00
7.900000000000000000e+01,2.200937363232788498e-03,2.790093369393827683e+00,2.790611428346087219e+00,2.778403539425082780e+00,2.800432757588501520e+00
8.000000000000000000e+01,2.162659442116392043e-03,2.790192646003479382e+00,2.790720708602035582e+00,2.778418922068971675e+00,2.800670215247887285e+00
8.100000000000000000e+01,2.125509407342749194e-03,2.790223477128199292e+00,2.790761633097817107e+00,2.778370393547621831e+00,2.800834850060250236e+00
8.200000000000000000e+01,2.089441587187693475e-03,2.790187268038519797e+00,2.790735602003612481e+00,2.778190974958838488e+00,2.800894736567511423e+00
8.300000000000000000e+01,2.054412659612489447e-03,2.790085394127858276e+00,2.790643985699139851e+00,2.777968665589749531e+00,2.800880254650842449e+00
8.400000000000000000e+01,2.020381505800992582e-03,2.789919201531890991e+00,2.790488125398338681e+00,2.777703637702130024e+00,2.800797674714319729e+00
8.500000000000000000e+01,1.987309074404702489e-03,2.789690007743707678e+00,2.790269333769204607e+00,2.777397587719659278e+00,2.800592839057481243e+00
8.600000000000000000e+01,1.955158255599049114e-03,2.789399102223631743e+00,2.789988895548006997e+00,2.777080357976137392e+00,2.800294208435035959e+00
8.700000000000000000e+01,1.923893764138736098e-03,2.789047747002880495e+00,2.789648068146796778e+00,2.776708159109067431e+00,2.799921885154600609e+00
8.800000000000000000e+01,1.893482030675554479e-03,2.788637177279591040e+00,2.789248082253213745e+00,2.776285136678460219e+00,2.799577577065379685e+00
8.900000000000000000e+01,1.863891100669955343e-03,2.788168602006942720e+00,2.788790142422098661e+00,2.775809312087915703e+00,2.799271590492357298e+00
9.000000000000000000e+01,1.835090540288496826e-03,2.787643204473532421e+00,2.788275427658007732e+00,2.775292621318282915e+00,2.798867755103672028e+00
9.100000000000000000e+01,1.807051348734078780e-03,2.787062142873411918e+00,2.787705091988254669e+00,2.774700100590898000e+00,2.798334325522406463e+00
9.200000000000000000e+01,1.779745876505144184e-03,2.786426550867236340e+00,2.787080265026136150e+00,2.774068914175689127e+00,2.797787744653205344e+00
9.300000000000000000e+01,1.753147749124400355e-03,2.785737538133619129e+00,2.786402052523510253e+00,2.773390846782123553e+00,2.797097837709502155e+00
9.400000000000000000e+01,1.727231795917721566e-03,2.784996190909486469e+00,2.785671536912999180e+00,2.772664954429420625e+00,2.796378598813134442e+00
9.500000000000000000e+01,1.701973983460053482e-03,2.784203572520993042e+00,2.784889777839315794e+00,2.771892171682429407e+00,2.795692289403696407e+00
9.600000000000000000e+01,1.677351353337855604e-03,2.783360723902865264e+00,2.784057812679448407e+00,2.771046314106178521e+00,2.794824933921683296e+00
9.700000000000000000e+01,1.653341963907283647e-03,2.782468664107155654e+00,2.783176657052019998e+00,2.770122368847489636e+00,2.794031245005699660e+00
9.800000000000000000e+01,1.629924835754088591e-03,2.781528390801995432e+00,2.782247305315152186e+00,2.769171288755837512e+00,2.793110433443020124e+00
9.900000000000000000e+01,1.607079900585617555e-03,2.780540880758076483e+00,2.781270731053403278e+00,2.768226224551495473e+00,2.792177231945219607e+00
1.000000000000000000e+02,1.584787953307392272e-03,2.779507090325426422e+00,2.780247887553696895e+00,2.767153527136609892e+00,2.791195821144279332e+00
1.010000000000000000e+02,1.563030607056815381e-03,2.778427955899247070e+00,2.779179708269855276e+00,2.766099667763058267e+00,2.790168096467117387e+00
1.020000000000000000e+02,1.541790250984889036e-03,2.777304394374331409e+00,2.778067107276514847e+00,2.764997250864591916e+00,2.789092118214268723e+00
1.030000000000000000e+02,1.521050010593444444e-03,2.776137303589599092e+00,2.776910979712043481e+00,2.763798187458013977e+00,2.787967543635031742e+00
1.040000000000000000e+02,1.500793710450580142e-03,2.774927562761990707e+00,2.775712202210916413e+00,2.762605861005055008e+00,2.786862416248062857e+00
1.050000000000000000e+02,1.481005839120856432e-03,2.773676032909941913e+00,2.774471633325484188e+00,2.761430912782229630e+00,2.785607178933267480e+00
1.060000000000000000e+02,1.461671516159444937e-03,2.772383557266780318e+00,2.773190113937427981e+00,2.760094483327033998e+00,2.784310044801695749e+00
1.070000000000000000e+02,1.442776461030991809e-03,2.771050961683830582e+00,2.771868467659059032e+00,2.758654723965183742e+00,2.783027159354030555e+00
1.080000000000000000e+02,1.424306963824540978e-03,2.769679055024338865e+00,2.770507501224890756e+00,2.757293551890185324e+00,2.781687194008223507e+00
1.090000000000000000e+02,1.406249857645527554e-03,2.768268629547298687e+00,2.769108004873284123e+00,2.755858062761993743e+00,2.780304181873558544e+00
1.100000000000000000e+02,1.388592492574766040e-03,2.766820461281808807e+00,2.767670752718487392e+00,2.754372884227561880e+00,2.778880348793354660e+00
1.110000000000000000e+02,1.371322711092453272e-03,2.765335310392710078e+00,2.766196503113805161e+00,2.752888412718434097e+00,2.777365741121073039e+00
1.120000000000000000e+02,1.354428824872717192e-03,2.763813921536955931e+00,2.764685999005390027e+00,2.751374070647689241e+00,2.775812270417375771e+00
1.130000000000000000e+02,1.337899592861076887e-03,2.762257024210967415e+00,2.763139968277187108e+00,2.749818215735654992e+00,2.774222081625622227e+00
1.140000000000000000e+02,1.321724200553518053e-03,2.760665333089769913e+00,2.761559124087506589e+00,2.748251826773814521e+00,2.772596738284352824e+00
1.150000000000000000e+02,1.305892240401656818e-03,2.759039548357965721e+00,2.759944165197090182e+00,2.746644096386339218e+00,2.770965114141237695e+00
1.160000000000000000e+02,1.290393693273848841e-03,2.757380356031782220e+00,2.758295776288804735e+00,2.745007273415438931e+00,2.769411009166914628e+00
1.170000000000000000e+02,1.275218910906996371e-03,2.755688428274044810e+00,2.756614628279909329e+00,2.743246057504175717e+00,2.767745248247065248e+00
1.180000000000000000e+02,1.260358599288356187e-03,2.753964423701104280e+00,2.754901378626190223e+00,2.741513222497671265e+00,2.766025126884039675e+00
1.190000000000000000e+02,1.245803802910844769e-03,2.752208987682050356e+00,2.753156671618483653e+00,2.739628374997608251e+00,2.764239789125042979e+00
1.200000000000000000e+02,1.231545889849199006e-03,2.750422752630666601e+00,2.751381138672401860e+00,2.737772678777731450e+00,2.762421600104237207e+00
1.210000000000000000e+02,1.217576537607927955e-03,2.748606338290663587e+00,2.749575398610602406e+00,2.736060810235925622e+00,2.760576087090325981e+00
1.220000000000000000e+02,1.203887719695288664e-03,2.746760352013839057e+00,2.747740057938127478e+00,2.734368955109153454e+00,2.758776054152138446e+00
1.230000000000000000e+02,1.190471692880588862e-03,2.744885389030604195e+00,2.745875711111290585e+00,2.732571311627364885e+00,2.757026314792196064e+00
1.240000000000000000e+02,1.177320985094943481e-03,2.742982032715890472e+00,2.743982940799781556e+00,2.730636895855534263e+00,2.755187722363185987e+00
1.250000000000000000e+02,1.164428383938211423e-03,2.741050854846837748e+00,2.742062318142724830e+00,2.728674444422176659e+00,2.753256688831217769e+00
1.260000000000000000e+02,1.151786925757329431e-03,2.739092415854659457e+00,2.740114402998397480e+00,2.726684510258402305e+00,2.751293159697643542e+00
1.270000000000000000e+02,1.139389885263430036e-03,2.737107265071808904e+00,2.738139744187964020e+00,2.724667635841986346e+00,2.749383893274828239e+00
1.280000000000000000e+02,1.127230765657298963e-03,2.735095940971369100e+00,2.736138879733544194e+00,2.722622369223167471e+00,2.747283894954279493e+00
1.290000000000000000e+02,1.115303289234622795e-03,2.733058971402619441e+00,2.734112337090597755e+00,2.720548433641430286e+00,2.745240879061955575e+00
1.300000000000000000e+02,1.103601388444294803e-03,2.730996873819404591e+00,2.732060633374813641e+00,2.718449079453637562e+00,2.743213035929727539e+00
1.310000000000000000e+02,1.092119197374744922e-03,2.728910155503869728e+00,2.729984275583603459e+00,2.716325443572773946e+00,2.741205825208070213e+00
1.320000000000000000e+02,1.080851043644778190e-03,2.726799313785852608e+00,2.727883760812609193e+00,2.714179606836983005e+00,2.739172367737300995e+00
1.330000000000000000e+02,1.069791440676901711e-03,2.724664836255361600e+00,2.725759576467039924e+00,2.712009855013965076e+00,2.737114433342314523e+00
1.340000000000000000e+02,1.058935080332452493e-03,2.722507200971255426e+00,2.723612200468002342e+00,2.709816663916226442e+00,2.734848393975967351e+00
1.350000000000000000e+02,1.048276825889094422e-03,2.720326876665668081e+00,2.721442101454494278e+00,2.707600500475138894e+00,2.732622572896007629e+00
1.360000000000000000e+02,1.037811705342438565e-03,2.718124322942023330e+00,2.719249738980302755e+00,2.705296976276505561e+00,2.730375381238001609e+00
1.370000000000000000e+02,1.027534905014644258e-03,2.715899990469796244e+00,2.717035563706603263e+00,2.703059549387931249e+00,2.728207364709238636e+00
1.380000000000000000e+02,1.017441763453849840e-03,2.713654321174907569e+00,2.714800017590295322e+00,2.700806889878852424e+00,2.726021960135775135e+00
1.390000000000000000e+02,1.007527765609279348e-03,2.711387748424798794e+00,2.712543534067874962e+00,2.698565369726643404e+00,2.723768445739596533e+00
1.400000000000000000e+02,9.977885372677288908e-04,2.709100697210556241e+00,2.710266538235366340e+00,2.696287700598775317e+00,2.721510981854388778e+00
1.410000000000000000e+02,9.882198397379885965e-04,2.706793584323871293e+00,2.707969447023930609e+00,2.693991315032658207e+00,2.719223324843297540e+00
1.420000000000000000e+02,9.788175647705349078e-04,2.704466818530394168e+00,2.705652669371716001e+00,2.691676599697197414e+00,2.716914441334114194e+00
1.430000000000000000e+02,9.695777297005474943e-04,2.702120800739915563e+00,2.703316606392123234e+00,2.689343932950586158e+00,2.714583057161879420e+00
1.440000000000000000e+02,9.604964728029962177e-04,2.699755924171202803e+00,2.700961651537840069e+00,2.686988642988755505e+00,2.712227624542866256e+00
1.450000000000000000e+02,9.515700488491903161e-04,2.697372574514734556e+00,2.698588190761507466e+00,2.684435820876506451e+00,2.709856061061334920e+00
1.460000000000000000e+02,9.427948248547517217e-04,2.694971130091159406e+00,2.696196602673085696e+00,2.682056005344024996e+00,2.707466238144905279e+00
1.470000000000000000e+02,9.341672760095813630e-04,2.692551962006013877e+00,2.693787258693082887e+00,2.679500926946805972e+00,2.705057254582849513e+00
1.480000000000000000e+02,9.256839817808645669e-04,2.690115434301300290e+00,2.691360523203167432e+00,2.676929968054479136e+00,2.702693681020492011e+00
1.490000000000000000e+02,9.173416221807017190e-04,2.687661904103933797e+00,2.688916753693115336e+00,2.674457547094588605e+00,2.700418788447309648e+00
1.500000000000000000e+02,9.091369741903680820e-04,2.685191721770954221e+00,2.686456300904469963e+00,2.671893070913953228e+00,2.698058570437938730e+00
1.510000000000000000e+02,9.010669083336892522e-04,2.682705231030610094e+00,2.683979508971428007e+00,2.669431575352515740e+00,2.695631961424898471e+00
1.520000000000000000e+02,8.931283853923855168e-04,2.680202769121805328e+00,2.681486715558215383e+00,2.666954423105461380e+00,2.693077755087943448e+00
1.530000000000000000e+02,8.853184532566500502e-04,2.677684666929559754e+00,2.678978251993817672e+00,2.664462896247143497e+00,2.690626623756746660e+00
1.540000000000000000e+02,8.776342439045742381e-04,2.675151249117767360e+00,2.676454443403848416e+00,2.661959479956188979e+00,2.688167722067264620e+00
1.550000000000000000e+02,8.700729705043783050e-04,2.672602834259402815e+00,2.673915608839224411e+00,2.659439207922708714e+00,2.685691163215797150e+00
1.560000000000000000e+02,8.626319246337194047e-04,2.670039734963353339e+00,2.671362061402420274e+00,2.656901578135206776e+00,2.683069114815799239e+00
1.570000000000000000e+02,8.553084736106607170e-04,2.667462257998514108e+00,2.668794108370833307e+00,2.654350546981764758e+00,2.680580477461189659e+00
1.580000000000000000e+02,8.481000579311540836e-04,2.664870704416137936e+00,2.666212051317561560e+00,2.651693148150900736e+00,2.678062344915070447e+00
1.590000000000000000e+02,8.410041888081647545e-04,2.662265369668393777e+00,2.663616186229482707e+00,2.649209968158617201e+00,2.675410859047108403e+00
1.600000000000000000e+02,8.340184458078205194e-04,2.659646543725170620e+00,2.661006803623064521e+00,2.646615239285838861e+00,2.672743718931909651e+00
1.610000000000000000e+02,8.271404745781909531e-04,2.657014511188163564e+00,2.658384188657526792e+00,2.644007442697830168e+00,2.670123863983225210e+00
1.620000000000000000e+02,8.203679846665452554e-04,2.654369551402130156e+00,2.655748621245429320e+00,2.641387759333390761e+00,2.667543720726859746e+00
1.630000000000000000e+02,8.136987474211291801e-04,2.651711938564114579e+00,2.653100376161164231e+00,2.638756587619353500e+00,2.664889720243498239e+00
1.640000000000000000e+02,8.071305939737153518e-04,2.649041941830523772e+00,2.650439723147087090e+00,2.636096422608927625e+00,2.662229376083449228e+00
1.650000000000000000e+02,8.006614132993550639e-04,2.646359825421948475e+00,2.647766927017507488e+00,2.633317960404998104e+00,2.659538393938948087e+00
1.660000000000000000e+02,7.942891503499518871e-04,2.643665848724807699e+00,2.645082247759837024e+00,2.630527577529584438e+00,2.656835682309438784e+00
1.670000000000000000e+02,7.880118042584345096e-04,2.640960266391898958e+00,2.642385940634477848e+00,2.627725537172183046e+00,2.654112445034442214e+00
1.680000000000000000e+02,7.818274266104649657e-04,2.638243328440842639e+00,2.639678256272124823e+00,2.624912097746166850e+00,2.651391884526928866e+00
1.690000000000000000e+02,7.757341197807730111e-04,2.635515280349113088e+00,2.636959440768775309e+00,2.622087512990857849e+00,2.648655247899834198e+00
1.700000000000000000e+02,7.697300353313501955e-04,2.632776363148686460e+00,2.634229735779269443e+00,2.619252032071073266e+00,2.646009418778820788e+00
1.710000000000000000e+02,7.638133724688554683e-04,2.630026813517736262e+00,2.631489378608433238e+00,2.616405899674687507e+00,2.643385798396746367e+00
1.720000000000000000e+02,7.579823765587390865e-04,2.627266863870392655e+00,2.628738602300385363e+00,2.613549356107720989e+00,2.640639628599774191e+00
1.730000000000000000e+02,7.522353376936781119e-04,2.624496742445067810e+00,2.625977635726068460e+00,2.610741162697056694e+00,2.637840685626455350e+00
1.740000000000000000e+02,7.465705893140620704e-04,2.621716673390168673e+00,2.623206703668802930e+00,2.607975728758694434e+00,2.635025846272052608e+00
1.750000000000000000e+02,7.409865068783482236e-04,2.618926876848911345e+00,2.620426026907808570e+00,2.605201585569262512e+00,2.632199602830962437e+00
1.760000000000000000e+02,7.354815065812272306e-04,2.616127569041661882e+00,2.617635822300635073e+00,2.602420038824193149e+00,2.629364091287447636e+00
1.770000000000000000e+02,7.300540441176241050e-04,2.613318962346300456e+00,2.614836302863031037e+00,2.599633152893297439e+00,2.626598436465974462e+00
1.780000000000000000e+02,7.247026134906611869e-04,2.610501265377923819e+00,2.612027677847508222e+00,2.596838144137825211e+00,2.623879109342653226e+00
1.790000000000000000e+02,7.194257458617810738e-04,2.607674683065968502e+00,2.609210152820390149e+00,2.593946911873797223e+00,2.621052710797408203e+00
1.800000000000000000e+02,7.142220084413337120e-04,2.604839416729407997e+00,2.606383929736704186e+00,2.591029969022157875e+00,2.618176856007993436e+00
1.810000000000000000e+02,7.090900034179831299e-04,2.601995664151508514e+00,2.603549207014293376e+00,2.588248696592247988e+00,2.615424099490511356e+00
1.820000000000000000e+02,7.040283669253847047e-04,2.599143619652252379e+00,2.600706179605358770e+00,2.585277940857783729e+00,2.612658726843287482e+00
1.830000000000000000e+02,6.990357680446407764e-04,2.596283474158982862e+00,2.597855039067100691e+00,2.582265641827824254e+00,2.609803462890519565e+00
1.840000000000000000e+02,6.941109078411205908e-04,2.593415415275342362e+00,2.594995973630885633e+00,2.579245906511101083e+00,2.606897360337935510e+00
1.850000000000000000e+02,6.892525184342824900e-04,2.590539627350770591e+00,2.592129168269733164e+00,2.576265566870002743e+00,2.604067128318052315e+00
1.860000000000000000e+02,6.844593620991999087e-04,2.587656291545981979e+00,2.589254804764231199e+00,2.573308837597178655e+00,2.601220971004737148e+00
1.870000000000000000e+02,6.797302303985645108e-04,2.584765585897292883e+00,2.586373061767268666e+00,2.570444716130973362e+00,2.598300380611793692e+00
1.880000000000000000e+02,6.750639433439686388e-04,2.581867685381884492e+00,2.583484114867528270e+00,2.567573981518056048e+00,2.595464705543988337e+00
1.890000000000000000e+02,6.704593485853397239e-04,2.578962761979324725e+00,2.580588136651091435e+00,2.564563869863825119e+00,2.592681629784273856e+00
1.900000000000000000e+02,6.659153206274474402e-04,2.576050984731784510e+00,2.577685296762125322e+00,2.561546585580347202e+00,2.589943747532173823e+00
1.910000000000000000e+02,6.614307600724433130e-04,2.573132519805084950e+00,2.574775761962420084e+00,2.558566361906613906e+00,2.587122663283461854e+00
1.920000000000000000e+02,6.570045928874380242e-04,2.570207530546598118e+00,2.571859696189190192e+00,2.555665322524693028e+00,2.584130442966230401e+00
