sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
2.600000000000000000e+01,1.002215625075498009e-02,2.628959044645727605e+00,2.629172802711051027e+00,2.623364323959628930e+00,2.634602264464660060e+00
2.700000000000000000e+01,9.537253392792649845e-03,2.636157815342128341e+00,2.636374555248920171e+00,2.630534731896934098e+00,2.641761679532523832e+00
2.800000000000000000e+01,9.090981988965773572e-03,2.643076002393545121e+00,2.643295655053763404e+00,2.637459607016112262e+00,2.648671623349248883e+00
2.900000000000000000e+01,8.679104952320243482e-03,2.649734910796996079e+00,2.649957439601769327e+00,2.644126951062100606e+00,2.655271023357873794e+00
3.000000000000000000e+01,8.297970699771495956e-03,2.656150654458449001e+00,2.656376048482152363e+00,2.650559300004857288e+00,2.661679826126011950e+00
3.100000000000000000e+01,7.944416275491073681e-03,2.662337484439572410e+00,2.662565751941759817e+00,2.656702643433799693e+00,2.667794448364811721e+00
3.200000000000000000e+01,7.615689498409182988e-03,2.668306966007219838e+00,2.668538129724636221e+00,2.662653192245130196e+00,2.673771803953815418e+00
3.300000000000000000e+01,7.309385108630034496e-03,2.674069134572065298e+00,2.674303227652547577e+00,2.668426497338461711e+00,2.679461570980903762e+00
3.400000000000000000e+01,7.023392495024690339e-03,2.679632477666026080e+00,2.679869540635042124e+00,2.674093748811950721e+00,2.685015114281227522e+00
3.500000000000000000e+01,6.755852442951681969e-03,2.685004412692042930e+00,2.685244490985859045e+00,2.679503276759035213e+00,2.690450316925484309e+00
3.600000000000000000e+01,6.505121248715502180e-03,2.690191412987886554e+00,2.690434555105014169e+00,2.684767861143028789e+00,2.695681158632135421e+00
3.700000000000000000e+01,6.269740739514474172e-03,2.695199242567928977e+00,2.695445498628192382e+00,2.689788191196770928e+00,2.700699707177975917e+00
3.800000000000000000e+01,6.048413127303699580e-03,2.700033073709721343e+00,2.700282494387187704e+00,2.694464855964474825e+00,2.705594079889432013e+00
3.900000000000000000e+01,5.839979805641315296e-03,2.704697617289900879e+00,2.704950253012957440e+00,2.699145806995161045e+00,2.710175669981445434e+00
4.000000000000000000e+01,5.643403397423207152e-03,2.709197207330104717e+00,2.709453107705814823e+00,2.703653888986222942e+00,2.714745172308749677e+00
4.100000000000000000e+01,5.457752487537910827e-03,2.713535878117928846e+00,2.713795091522000824e+00,2.708006830837357715e+00,2.719100265689760043e+00
4.200000000000000000e+01,5.282188587939756069e-03,2.717717419936607648e+00,2.717979993235481118e+00,2.712187111882641499e+00,2.723310025752793795e+00
4.300000000000000000e+01,5.115954965137095925e-03,2.721745425747238212e+00,2.722011404118479305e+00,2.716253567603895469e+00,2.727409696007941253e+00
4.400000000000000000e+01,4.958367029226017422e-03,2.725623326356809262e+00,2.725892753185543249e+00,2.720142550011916960e+00,2.731387391446703283e+00
4.500000000000000000e+01,4.808804037057619850e-03,2.729354418637528479e+00,2.729627335468693072e+00,2.723862922407489950e+00,2.735161804033842792e+00
4.600000000000000000e+01,4.666701905961457425e-03,2.732941887019520788e+00,2.733218333552458912e+00,2.727400071126953485e+00,2.738742867012557980e+00
4.700000000000000000e+01,4.531546969382926372e-03,2.736388820268886857e+00,2.736668834382427029e+00,2.730745916800718209e+00,2.742269274274178770e+00
4.800000000000000000e+01,4.402870534354163916e-03,2.739698224202890220e+00,2.739981842002234824e+00,2.734027829568298706e+00,2.745573157187638724e+00
4.900000000000000000e+01,4.280244123875315276e-03,2.742873031380347992e+00,2.743160287259815089e+00,2.737199415055183938e+00,2.748797367909106448e+00
5.000000000000000000e+01,4.163275306290861733e-03,2.745916108330618499e+00,2.746207035046889011e+00,2.740252232144997357e+00,2.751902429026384489e+00
5.100000000000000000e+01,4.051604029336131930e-03,2.748830260917402679e+00,2.749124889669350313e+00,2.743186820410872695e+00,2.754877938718522934e+00
5.200000000000000000e+01,3.944899389406664875e-03,2.751618238237234948e+00,2.751916598749802656e+00,2.745904159779734677e+00,2.757744009641940774e+00
5.300000000000000000e+01,3.842856777261087486e-03,2.754282735412977079e+00,2.754584856023257089e+00,2.748468946379947209e+00,2.760462217889910974e+00
5.400000000000000000e+01,3.745195350231665492e-03,2.756826395548169550e+00,2.757132303291420783e+00,2.750958782089736765e+00,2.763070355065833095e+00
5.500000000000000000e+01,3.651655788409181435e-03,2.759251811062633841e+00,2.759561531757547925e+00,2.753348592999284250e+00,2.765554840840597439e+00
5.600000000000000000e+01,3.561998298458113072e-03,2.761561524577798465e+00,2.761875082910083101e+00,2.755519223657709293e+00,2.767988717905249363e+00
5.700000000000000000e+01,3.476000833915725893e-03,2.763758029486705237e+00,2.764075449090227288e+00,2.757676888652692782e+00,2.770205825260566801e+00
5.800000000000000000e+01,3.393457505208339903e-03,2.765843770311753769e+00,2.766165073846742484e+00,2.759708782227857871e+00,2.772315721251234599e+00
5.900000000000000000e+01,3.314177156319206025e-03,2.767821142930205092e+00,2.768146352158268542e+00,2.761592312291908602e+00,2.774331730199962376e+00
6.000000000000000000e+01,3.237982088179922925e-03,2.769692494727908905e+00,2.770021630583524352e+00,2.763353962603775749e+00,2.776274554453815213e+00
6.100000000000000000e+01,3.164706911524283774e-03,2.771460124727136876e+00,2.771793207385123026e+00,2.765084867150493952e+00,2.778098209541998376e+00
6.200000000000000000e+01,3.094197514217006135e-03,2.773126283720347640e+00,2.773463332659899194e+00,2.766732489565811193e+00,2.779820208343757759e+00
6.300000000000000000e+01,3.026310130013036299e-03,2.774693174435236553e+00,2.775034208499792321e+00,2.768350482399822177e+00,2.781453304085396372e+00
6.400000000000000000e+01,2.960910497368253978e-03,2.776162951746308671e+00,2.776507989199231918e+00,2.769740892524026776e+00,2.782967243027817172e+00
6.500000000000000000e+01,2.897873098353185000e-03,2.777537722942679643e+00,2.777886781519026460e+00,2.771050634292530734e+00,2.784397786361693328e+00
6.600000000000000000e+01,2.837080468953227016e-03,2.778819548058835132e+00,2.779172645013172183e+00,2.772319634565791890e+00,2.785735155208309166e+00
6.700000000000000000e+01,2.778422573102531153e-03,2.780010440270254790e+00,2.780367592420430967e+00,2.773433354770934667e+00,2.786978558282877216e+00
6.800000000000000000e+01,2.721796233718785495e-03,2.781112366353726273e+00,2.781473590120489003e+00,2.774399318600206943e+00,2.788134180515716931e+00
6.900000000000000000e+01,2.667104614804144229e-03,2.782127247209444931e+00,2.782492558652663650e+00,2.775358037618870455e+00,2.789204279987714141e+00
7.000000000000000000e+01,2.614256749370891860e-03,2.783056958442914119e+00,2.783426373293585776e+00,2.776247768609131139e+00,2.790187981700322783e+00
7.100000000000000000e+01,2.563167108554244029e-03,2.783903331000928461e+00,2.784276864689688047e+00,2.777065593418335254e+00,2.791073644289157052e+00
7.200000000000000000e+01,2.513755207801649915e-03,2.784668151856486862e+00,2.785045819539146095e+00,2.777794924482134054e+00,2.791860306847838480e+00
7.300000000000000000e+01,2.465945246488568474e-03,2.785353164739199805e+00,2.785734981318285897e+00,2.778400649584558124e+00,2.792580570747556834e+00
7.400000000000000000e+01,2.419665777714245531e-03,2.785960070903558350e+00,2.786346051046884043e+00,2.778932837401487443e+00,2.793207059473524101e+00
7.500000000000000000e+01,2.374849405385275319e-03,2.786490529930096827e+00,2.786880688086883939e+00,2.779452857272738608e+00,2.793755661014525327e+00
7.600000000000000000e+01,2.331432506006029647e-03,2.786946160555705099e+00,2.787340510969499974e+00,2.779835569615141999e+00,2.794241978193648279e+00
7.700000000000000000e+01,2.289354972869377027e-03,2.787328541526393977e+00,2.787727098245440072e+00,2.780146217847620171e+00,2.794639039347153187e+00
7.800000000000000000e+01,2.248559980583117977e-03,2.787639212467906802e+00,2.788041989353408301e+00,2.780442614386454903e+00,2.795036038609549855e+00
7.900000000000000000e+01,2.208993768081433766e-03,2.787879674770420202e+00,2.788286685502638029e+00,2.780601209298287468e+00,2.795458482436178560e+00
8.000000000000000000e+01,2.170605438459969217e-03,2.788051392482669755e+00,2.788462650565200374e+00,2.780781314837414531e+00,2.795712240078235045e+00
8.100000000000000000e+01,2.133346774141074102e-03,2.788155793211967826e+00,2.788571311974199940e+00,2.780809350448156358e+00,2.795870617646517342e+00
8.200000000000000000e+01,2.097172066024765528e-03,2.788194269026191829e+00,2.788614061624253626e+00,2.780816846898336525e+00,2.795985669824978537e+00
8.300000000000000000e+01,2.062037955413609843e-03,2.788168177354735100e+00,2.788592256771542655e+00,2.780810395148496816e+00,2.796079554729018035e+00
8.400000000000000000e+01,2.027903287617755304e-03,2.788078841886417081e+00,2.788507220930323438e+00,2.780646612019165964e+00,2.796048327225747254e+00
8.500000000000000000e+01,1.994728976251717353e-03,2.787927553460242791e+00,2.788360244763075979e+00,2.780467967074550906e+00,2.795979739180598500e+00
8.600000000000000000e+01,1.962477877328605829e-03,2.787715570948072319e+00,2.788152586962581392e+00,2.780231660534830507e+00,2.795790031769755490e+00
8.700000000000000000e+01,1.931114672341600197e-03,2.787444122127290758e+00,2.787885475123847989e+00,2.779856797391830003e+00,2.795508643607686583e+00
8.800000000000000000e+01,1.900605759597889018e-03,2.787114404540681267e+00,2.787560106603945265e+00,2.779354819857123182e+00,2.795214168992161241e+00
8.900000000000000000e+01,1.870919153137869974e-03,2.786727586342692131e+00,2.787177649368253629e+00,2.778849610385486280e+00,2.794883430457956841e+00
9.000000000000000000e+01,1.842024388633100142e-03,2.786284807131558683e+00,2.786739242822316776e+00,2.778389944553533830e+00,2.794494950182498272e+00
9.100000000000000000e+01,1.813892435711045477e-03,2.785787178764794092e+00,2.786245998627794762e+00,2.777895146672023419e+00,2.794139021833923930e+00
9.200000000000000000e+01,1.786495616203844384e-03,2.785235786158219540e+00,2.785699001501765082e+00,2.777374598125349703e+00,2.793627203980849405e+00
9.300000000000000000e+01,1.759807527862504960e-03,2.784631688067615407e+00,2.785099309998674499e+00,2.776715966301423588e+00,2.793097781567133175e+00
9.400000000000000000e+01,1.733802973117974872e-03,2.783975917852034687e+00,2.784447957274414964e+00,2.775997430947877209e+00,2.792497739324240946e+00
9.500000000000000000e+01,1.708457892506540059e-03,2.783269484219104584e+00,2.783745951832174992e+00,2.775208025913141530e+00,2.791913697700814545e+00
9.600000000000000000e+01,1.683749302409693433e-03,2.782513371951182091e+00,2.782994278249308451e+00,2.774381388597458642e+00,2.791268142186623447e+00
9.700000000000000000e+01,1.659655236788118741e-03,2.781708542612752133e+00,2.782193897885624878e+00,2.773508380226777703e+00,2.790509275500471009e+00
9.800000000000000000e+01,1.636154692616234672e-03,2.780855935238669474e+00,2.781345749572561754e+00,2.772591196861765805e+00,2.789698876171740505e+00
9.900000000000000000e+01,1.613227578748012035e-03,2.779956467003627640e+00,2.780450750283405714e+00,2.771622137657019813e+00,2.788836343693850583e+00
1.000000000000000000e+02,1.590854667966849420e-03,2.779011033872258896e+00,2.779509795784469883e+00,2.770646802303486034e+00,2.787924368624212779e+00
1.010000000000000000e+02,1.569017551992341400e-03,2.778020511230452350e+00,2.778523761267493786e+00,2.769581726360590856e+00,2.786991004400305894e+00
1.020000000000000000e+02,1.547698599235014603e-03,2.776985754497900416e+00,2.777493501963231637e+00,2.768488991877851912e+00,2.785972211007448518e+00
1.030000000000000000e+02,1.526880915106733653e-03,2.775907599722550856e+00,2.776419853736792120e+00,2.767358784426233953e+00,2.784907839527417384e+00
1.040000000000000000e+02,1.506548304709615527e-03,2.774786864156412403e+00,2.775303633664526703e+00,2.766195051195349919e+00,2.783809409162666615e+00
1.050000000000000000e+02,1.486685237740143720e-03,2.773624346813050590e+00,2.774145640592886597e+00,2.764990677303106548e+00,2.782666227917035773e+00
1.060000000000000000e+02,1.467276815457771617e-03,2.772420829008623855e+00,2.772946655680243122e+00,2.763729521088697627e+00,2.781550834359905799e+00
1.070000000000000000e+02,1.448308739578855336e-03,2.771177074884958458e+00,2.771707442920690934e+00,2.762442291671227679e+00,2.780456030926312216e+00
1.080000000000000000e+02,1.429767282967337469e-03,2.769893831915035687e+00,2.770428749651367983e+00,2.761118309327105447e+00,2.779228050174802345e+00
1.090000000000000000e+02,1.411639262003252116e-03,2.768571831393724203e+00,2.769111307043481407e+00,2.759754507617472097e+00,2.777989033497643145e+00
1.100000000000000000e+02,1.393912010518973902e-03,2.767211788911311476e+00,2.767755830576713372e+00,2.758321553352601985e+00,2.776742624169848739e+00
1.110000000000000000e+02,1.376573355201314184e-03,2.765814404810857496e+00,2.766363020498159297e+00,2.756873912049406350e+00,2.775454583883363302e+00
1.120000000000000000e+02,1.359611592364968428e-03,2.764380364631596976e+00,2.764933562266077782e+00,2.755345460589677664e+00,2.774111478429620803e+00
1.130000000000000000e+02,1.343015466009714028e-03,2.762910339536972959e+00,2.763468126978671169e+00,2.753803559749699925e+00,2.772603167023025339e+00
1.140000000000000000e+02,1.326774147080045374e-03,2.761404986727796107e+00,2.761967371788388359e+00,2.752227568079498976e+00,2.771083335033410755e+00
1.150000000000000000e+02,1.310877213851745996e-03,2.759864949841959181e+00,2.760431940302241482e+00,2.750590426343934247e+00,2.769604983831053246e+00
1.160000000000000000e+02,1.295314633375211320e-03,2.758290859340785772e+00,2.758862462968440621e+00,2.748889336513898218e+00,2.768125414763404457e+00
1.170000000000000000e+02,1.280076743910287321e-03,2.756683332881484816e+00,2.757259557449899479e+00,2.747157085822059308e+00,2.766610291751713024e+00
1.180000000000000000e+02,1.265154238291906277e-03,2.755042975677675976e+00,2.755623828985191093e+00,2.745440194778323129e+00,2.765070945172305006e+00
1.190000000000000000e+02,1.250538148169991074e-03,2.753370380847078636e+00,2.753955870736655598e+00,2.743809687479398018e+00,2.763525287595912872e+00
1.200000000000000000e+02,1.236219829070976791e-03,2.751666129747374789e+00,2.752256264126740515e+00,2.742095703379303195e+00,2.761846413469083661e+00
1.210000000000000000e+02,1.222190946231851939e-03,2.749930792301271243e+00,2.750525579163132228e+00,2.740299004898531177e+00,2.760105281236978403e+00
1.220000000000000000e+02,1.208443461160937146e-03,2.748164927308871519e+00,2.748764374752107109e+00,2.738474265385491435e+00,2.758372627367633445e+00
1.230000000000000000e+02,1.194969618882686137e-03,2.746369082750945267e+00,2.746973199001525590e+00,2.736574428367562817e+00,2.756659359536341558e+00
1.240000000000000000e+02,1.181761935826578696e-03,2.744543796081468479e+00,2.745152589513239150e+00,2.734716671867392090e+00,2.754928574697594446e+00
1.250000000000000000e+02,1.168813188322863047e-03,2.742689594508875839e+00,2.743303073665311231e+00,2.732721594397677922e+00,2.753168909515592233e+00
1.260000000000000000e+02,1.156116401670275818e-03,2.740806995269323476e+00,2.741425168884773278e+00,2.730797857538916684e+00,2.751380878524554152e+00
1.270000000000000000e+02,1.143664839743152800e-03,2.738896505889724331e+00,2.739519382910875933e+00,2.728862813940029941e+00,2.749564986907436559e+00
1.280000000000000000e+02,1.131451995107429732e-03,2.736958624442352050e+00,2.737586214049257727e+00,2.726903602940010440e+00,2.747721730718330591e+00
1.290000000000000000e+02,1.119471579616966974e-03,2.734993839790149206e+00,2.735626151417490437e+00,2.724868698510538589e+00,2.745851597097979102e+00
1.300000000000000000e+02,1.107717515463456457e-03,2.733002631823756801e+00,2.733639675182277795e+00,2.722804721664426886e+00,2.743955064482001660e+00
1.310000000000000000e+02,1.096183926654821592e-03,2.730985471691486310e+00,2.731627256788377256e+00,2.720795098844390303e+00,2.742032602803395669e+00
1.320000000000000000e+02,1.084865130898601164e-03,2.728942822020532066e+00,2.729589359180014441e+00,2.718700566860826395e+00,2.740084673687113614e+00
1.330000000000000000e+02,1.073755631868260211e-03,2.726875137130858384e+00,2.727526437014524685e+00,2.716584750769761580e+00,2.738111524996627910e+00
1.340000000000000000e+02,1.062850111831715495e-03,2.724782863242215303e+00,2.725438936868924689e+00,2.714489777220931099e+00,2.736112372502260026e+00
1.350000000000000000e+02,1.052143424622632370e-03,2.722666438674434808e+00,2.723327297439614547e+00,2.712326383777434291e+00,2.734060919739468520e+00
1.360000000000000000e+02,1.041630588936219006e-03,2.720526294040342297e+00,2.721191949735057847e+00,2.710140119898562627e+00,2.731941798041936931e+00
1.370000000000000000e+02,1.031306781932355083e-03,2.718362852433040544e+00,2.719033317262529170e+00,2.707931391050476755e+00,2.729815599818633309e+00
1.380000000000000000e+02,1.021167333129889250e-03,2.716176529606648238e+00,2.716851816208198045e+00,2.705701380030399505e+00,2.727738765122337039e+00
1.390000000000000000e+02,1.011207718576931760e-03,2.713967734150827482e+00,2.714647855611367344e+00,2.703495809967538133e+00,2.725562667835395469e+00
1.400000000000000000e+02,1.001423555282824045e-03,2.711736867660703432e+00,2.712421837533346203e+00,2.701278389110561395e+00,2.723362644892184825e+00
1.410000000000000000e+02,9.918105958983296829e-04,2.709484324899806396e+00,2.710174157220244240e+00,2.698940478296761647e+00,2.721137591924176480e+00
1.420000000000000000e+02,9.823647236313626241e-04,2.707210493958803088e+00,2.707905203260765337e+00,2.696566172396481331e+00,2.718890222502746035e+00
1.430000000000000000e+02,9.730819473862890910e-04,2.704915756408886818e+00,2.705615357738937465e+00,2.694229161575520948e+00,2.716620951234978598e+00
1.440000000000000000e+02,9.639583971155429257e-04,2.702600487449956734e+00,2.703304996381745262e+00,2.691873826548885074e+00,2.714330185935148521e+00
1.450000000000000000e+02,9.549903193729144700e-04,2.700265056054766077e+00,2.700974488702264864e+00,2.689499447644148944e+00,2.712039695787927585e+00
1.460000000000000000e+02,9.461740730584859487e-04,2.697909825107784432e+00,2.698624198138062535e+00,2.687106711184614305e+00,2.709750240448417724e+00
1.470000000000000000e+02,9.375061253457450195e-04,2.695535151539982799e+00,2.696254482185271417e+00,2.684691776990277390e+00,2.707463964589855721e+00
1.480000000000000000e+02,9.289830477819314937e-04,2.693141386459962039e+00,2.693865692528420563e+00,2.682261631753370512e+00,2.705176675341170345e+00
1.490000000000000000e+02,9.206015125531691280e-04,2.690728875280396171e+00,2.691458175166478561e+00,2.679812445982135749e+00,2.702870499335865428e+00
1.500000000000000000e+02,9.123582889064038408e-04,2.688297957840530827e+00,2.689032270534780000e+00,2.677345459741334643e+00,2.700545784374349001e+00
1.510000000000000000e+02,9.042502397205960185e-04,2.685848968525402558e+00,2.686588313623015978e+00,2.674860990829742935e+00,2.698202872358677507e+00
1.520000000000000000e+02,8.962743182200302600e-04,2.683382236381740782e+00,2.684126634090171937e+00,2.672359351892522827e+00,2.695842099415073356e+00
1.530000000000000000e+02,8.884275648229855932e-04,2.680898085229043382e+00,2.681647556375554853e+00,2.669840850543334643e+00,2.693468852403809954e+00
1.540000000000000000e+02,8.807071041193855268e-04,2.678396833768907470e+00,2.679151399806578127e+00,2.667261455442792695e+00,2.691092671996921926e+00
1.550000000000000000e+02,8.731101419713547781e-04,2.675878795690607159e+00,2.676638478703531998e+00,2.664747103806699879e+00,2.688673905686114640e+00
1.560000000000000000e+02,8.656339627309754363e-04,2.673344279772746912e+00,2.674109102481067257e+00,2.662187568000940807e+00,2.686226925301588242e+00
1.570000000000000000e+02,8.582759265697915193e-04,2.670793589983603944e+00,2.671563575746769725e+00,2.659606797367152442e+00,2.683781695613487006e+00
1.580000000000000000e+02,8.510334669149255144e-04,2.668227025577026623e+00,2.669002198396961401e+00,2.657041564346422913e+00,2.681288797576044214e+00
1.590000000000000000e+02,8.439040879869249591e-04,2.665644881186394866e+00,2.666425265709622128e+00,2.654485633772440956e+00,2.678745499034381528e+00
1.600000000000000000e+02,8.368853624347077826e-04,2.663047446915703720e+00,2.663833068434737772e+00,2.651795241621558663e+00,2.676186591246223490e+00
1.610000000000000000e+02,8.299749290632195105e-04,2.660435008428689851e+00,2.661225892882207678e+00,2.649124161637120611e+00,2.673612363205588593e+00
1.620000000000000000e+02,8.231704906496276107e-04,2.657807847034455495e+00,2.658604021007083595e+00,2.646466194974161024e+00,2.671043612084690544e+00
1.630000000000000000e+02,8.164698118441097389e-04,2.655166239771150849e+00,2.655967730492584611e+00,2.643759963417541936e+00,2.668504754036109095e+00
1.640000000000000000e+02,8.098707171514632919e-04,2.652510459487751326e+00,2.653317294830865425e+00,2.641071191407260876e+00,2.665949621771066091e+00
1.650000000000000000e+02,8.033710889899810638e-04,2.649840774923513997e+00,2.650652983401475371e+00,2.638392209058242344e+00,2.663379377533303671e+00
1.660000000000000000e+02,7.969688658241883905e-04,2.647157450784765054e+00,2.647975061547831466e+00,2.635659401367769217e+00,2.660794294881316358e+00
1.670000000000000000e+02,7.906620403682341732e-04,2.644460747820188029e+00,2.645283790651590028e+00,2.632870886929835397e+00,2.658194643526100798e+00
1.680000000000000000e+02,7.844486578568517655e-04,2.641750922894103404e+00,2.642579428205025227e+00,2.630069689358208063e+00,2.655580689389048565e+00
1.690000000000000000e+02,7.783268143809938221e-04,2.639028229057248431e+00,2.639862227881735190e+00,2.627246870053427497e+00,2.652952694658539556e+00
1.700000000000000000e+02,7.722946552853509131e-04,2.636292915617016064e+00,2.637132439605206269e+00,2.624429573858084730e+00,2.650272819316367823e+00
1.710000000000000000e+02,7.663503736251252568e-04,2.633545228204138056e+00,2.634390309615709747e+00,2.621637151284468725e+00,2.647579496366458063e+00
1.720000000000000000e+02,7.604922086795444383e-04,2.630785408839221517e+00,2.631636080535798783e+00,2.618825494433639989e+00,2.644873064670964613e+00
1.730000000000000000e+02,7.547184445197179436e-04,2.628013695997072130e+00,2.628869991433844255e+00,2.615938901076189094e+00,2.642153761764885367e+00
1.740000000000000000e+02,7.490274086285651041e-04,2.625230324668692106e+00,2.626092277885996751e+00,2.613125068294061215e+00,2.639421821972060211e+00
1.750000000000000000e+02,7.434174705706391101e-04,2.622435526423283036e+00,2.623303172036891784e+00,2.610195425444676420e+00,2.636677476459591052e+00
1.760000000000000000e+02,7.378870407097755076e-04,2.619629529467661477e+00,2.620502902658650601e+00,2.607234465311752736e+00,2.633920953290124878e+00
1.770000000000000000e+02,7.324345689726002775e-04,2.616812558703794256e+00,2.617691695208461233e+00,2.604322682200176153e+00,2.631152477472340045e+00
1.780000000000000000e+02,7.270585436560110960e-04,2.613984835786257399e+00,2.614869771885007133e+00,2.601445867414844404e+00,2.628442166948154579e+00
1.790000000000000000e+02,7.217574902768381789e-04,2.611146579177906712e+00,2.612037351683271780e+00,2.598576624635917209e+00,2.625721560571114388e+00
1.800000000000000000e+02,7.165299704619753577e-04,2.608298004203648546e+00,2.609194650448425357e+00,2.595697705901063745e+00,2.622989751430675032e+00
1.810000000000000000e+02,7.113745808773489030e-04,2.605439323103179827e+00,2.606341880928045640e+00,2.592773345806792751e+00,2.620203053925133307e+00
1.820000000000000000e+02,7.062899521941638217e-04,2.602570745083164550e+00,2.603479252823448942e+00,2.589825704169621989e+00,2.617361309811542913e+00
1.830000000000000000e+02,7.012747480909383661e-04,2.599692476367580607e+00,2.600606972839912157e+00,2.586868706570212506e+00,2.614509129466298543e+00
1.840000000000000000e+02,6.963276642899092700e-04,2.596804720246855158e+00,2.597725244735420436e+00,2.583899663855617312e+00,2.611646719576536935e+00
1.850000000000000000e+02,6.914474276264464961e-04,2.593907677126644273e+00,2.594834269368678559e+00,2.580907539357416791e+00,2.608773123820266271e+00
1.860000000000000000e+02,6.866327951501811130e-04,2.591001544574977888e+00,2.591934244746045390e+00,2.577880368511979547e+00,2.605987275140332571e+00
1.870000000000000000e+02,6.818825532566080358e-04,2.588086517367697237e+00,2.589025366067279954e+00,2.574891881465363408e+00,2.603245624424769034e+00
1.880000000000000000e+02,6.771955168479795728e-04,2.585162787534185380e+00,2.586107825770235014e+00,2.571834826119699269e+00,2.600408920899927256e+00
1.890000000000000000e+02,6.725705285223507147e-04,2.582230544401961758e+00,2.583181813574898733e+00,2.568770395201326995e+00,2.597485948312901805e+00
1.900000000000000000e+02,6.680064577896992293e-04,2.579289974639361382e+00,2.580247516526424700e+00,2.565701353796789874e+00,2.594554033523916114e+00
1.910000000000000000e+02,6.635022003140805943e-04,2.576341262298148749e+00,2.577305119037243575e+00,2.562671136133992889e+00,2.591611118467571195e+00
1.920000000000000000e+02,6.590566771808260491e-04,2.573384588854675137e+00,2.574354802928025876e+00,2.559632614703613473e+00,2.588658875881778787e+00
