sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.890000000000000000e+02,6.156280201794158725e-04,2.924555832531196664e+00,2.924733946933524731e+00,2.903935835339454652e+00,2.939963828403099555e+00
1.900000000000000000e+02,6.108965089729132816e-04,2.923901455845656194e+00,2.924081572040727828e+00,2.903266152112943477e+00,2.939408439928184347e+00
1.910000000000000000e+02,6.062269612743793976e-04,2.923237896514504275e+00,2.923420038640891061e+00,2.902590168538227822e+00,2.938812664673541075e+00
1.920000000000000000e+02,6.016182596164415704e-04,2.922565277320881894e+00,2.922749469390405697e+00,2.901906564560721158e+00,2.938125238984583554e+00
1.930000000000000000e+02,5.970693121298104814e-04,2.921883718756025594e+00,2.922069984639784401e+00,2.901207359360499005e+00,2.937394019956795166e+00
1.940000000000000000e+02,5.925790518336387057e-04,2.921193339073555606e+00,2.921381702488160759e+00,2.900424501071752204e+00,2.936652302692260186e+00
1.950000000000000000e+02,5.881464359489293027e-04,2.920494254340756601e+00,2.920684738834669503e+00,2.899699185596815276e+00,2.935900222786560043e+00
1.960000000000000000e+02,5.837704452341523379e-04,2.919786578489468543e+00,2.919979207429628687e+00,2.898967148226526014e+00,2.935174156302910564e+00
1.970000000000000000e+02,5.794500833422277760e-04,2.919070423366714184e+00,2.919265219925118338e+00,2.898228490131820489e+00,2.934470219101600108e+00
1.980000000000000000e+02,5.751843761981032281e-04,2.918345898781709025e+00,2.918542885922574825e+00,2.897483346012738270e+00,2.933756350163539306e+00
1.990000000000000000e+02,5.709723713961618657e-04,2.917613112553650190e+00,2.917812313020360371e+00,2.896734023104416078e+00,2.933032947347813391e+00
2.000000000000000000e+02,5.668131376167399394e-04,2.916872170556935373e+00,2.917073606859873269e+00,2.895978326809573122e+00,2.932299702013650311e+00
2.010000000000000000e+02,5.627057640610602304e-04,2.916123176766575398e+00,2.916326871170439539e+00,2.895216350040381137e+00,2.931556717680002588e+00
2.020000000000000000e+02,5.586493599039110735e-04,2.915366233300723753e+00,2.915572207812672012e+00,2.894448183822218024e+00,2.930902767447240542e+00
2.030000000000000000e+02,5.546430537634417868e-04,2.914601440463521431e+00,2.914809716821664232e+00,2.893673917339022683e+00,2.930248086288870013e+00
2.040000000000000000e+02,5.506859931874479508e-04,2.913828896787158396e+00,2.914039496448655342e+00,2.892893637975048282e+00,2.929584879274674147e+00
2.050000000000000000e+02,5.467773441555715810e-04,2.913048699070514669e+00,2.913261643200705908e+00,2.892107431357372249e+00,2.928825264441024867e+00
2.060000000000000000e+02,5.429162905968449313e-04,2.912260942419807819e+00,2.912476251881172651e+00,2.891315381397342232e+00,2.928015807084919597e+00
2.070000000000000000e+02,5.391020339220345230e-04,2.911465720286151360e+00,2.911683415627954297e+00,2.890462963815144004e+00,2.927148354336079894e+00
2.080000000000000000e+02,5.353337925702722488e-04,2.910663124502451016e+00,2.910883225950418929e+00,2.889550302097356305e+00,2.926368505202650905e+00
2.090000000000000000e+02,5.316108015694656023e-04,2.909853245321046611e+00,2.910075772767239943e+00,2.888631568342920897e+00,2.925595904003494230e+00
2.100000000000000000e+02,5.279323121100108502e-04,2.909036171447896280e+00,2.909261144441562141e+00,2.887706851961454380e+00,2.924877902274932495e+00
2.110000000000000000e+02,5.242975911313506408e-04,2.908211990077467668e+00,2.908439427815141975e+00,2.886792491799944571e+00,2.924151199502357468e+00
2.120000000000000000e+02,5.207059209209258851e-04,2.907380786926362592e+00,2.907610708243431930e+00,2.885945395521865464e+00,2.923415877396332796e+00
2.130000000000000000e+02,5.171565987251039529e-04,2.906542646266392360e+00,2.906775069628280583e+00,2.885093499719553201e+00,2.922671139804618345e+00
2.140000000000000000e+02,5.136489363716648972e-04,2.905697650956308387e+00,2.905932594450149953e+00,2.884236007236010924e+00,2.921919129149855632e+00
2.150000000000000000e+02,5.101822599034621167e-04,2.904845882472977703e+00,2.905083363799858542e+00,2.883371835497126945e+00,2.921158995601138564e+00
2.160000000000000000e+02,5.067559092228680114e-04,2.903987420941810615e+00,2.904227457408898427e+00,2.882485659925699384e+00,2.920389991337348334e+00
2.170000000000000000e+02,5.033692377466512892e-04,2.903122345166401441e+00,2.903364953680013905e+00,2.881643877065821702e+00,2.919611873952622449e+00
2.180000000000000000e+02,5.000216120709247754e-04,2.902250732657937426e+00,2.902495929716202294e+00,2.880795810564851234e+00,2.918744055896443257e+00
2.190000000000000000e+02,4.967124116458364064e-04,2.901372659662388109e+00,2.901620461349105451e+00,2.879941919140492690e+00,2.917849446866050744e+00
2.200000000000000000e+02,4.934410284596727229e-04,2.900488201189012294e+00,2.900738623167280039e+00,2.879082265620310555e+00,2.917042946882230314e+00
2.210000000000000000e+02,4.902068667320643499e-04,2.899597431036571749e+00,2.899850488542557780e+00,2.878216911863265892e+00,2.916241392380900965e+00
2.220000000000000000e+02,4.870093426159949812e-04,2.898700421819788264e+00,2.898956129657526581e+00,2.877345918780950029e+00,2.915432613570806630e+00
2.230000000000000000e+02,4.838478839083203750e-04,2.897797244994723798e+00,2.898055617530835182e+00,2.876469346356770096e+00,2.914586096717515229e+00
2.240000000000000000e+02,4.807219297685238709e-04,2.896887970883597507e+00,2.897149022042317945e+00,2.875587253664793508e+00,2.913676266149836991e+00
2.250000000000000000e+02,4.776309304454347216e-04,2.895972668699488217e+00,2.896236411958263091e+00,2.874699698888543598e+00,2.912759128784055296e+00
2.260000000000000000e+02,4.745743470116550473e-04,2.895051406569447927e+00,2.895317854954505332e+00,2.873806739339093141e+00,2.911834765678602999e+00
2.270000000000000000e+02,4.715516511054441496e-04,2.894124251557720573e+00,2.894393417640323207e+00,2.872908431472665836e+00,2.910903256799745265e+00
2.280000000000000000e+02,4.685623246798209019e-04,2.893191269689098899e+00,2.893463165581843022e+00,2.871929651276252660e+00,2.909966753575504939e+00
2.290000000000000000e+02,4.656058597586507867e-04,2.892252525969867705e+00,2.892527163323634021e+00,2.870917252890926807e+00,2.909080936854619992e+00
2.300000000000000000e+02,4.626817581995006849e-04,2.891308084409378143e+00,2.891585474410374612e+00,2.869900300220301848e+00,2.908136035428547927e+00
2.310000000000000000e+02,4.597895314630379105e-04,2.890358008041879589e+00,2.890638161408754847e+00,2.868878853315918409e+00,2.907121557042596560e+00
2.320000000000000000e+02,4.569287003887733453e-04,2.889402358946168370e+00,2.889685285928092373e+00,2.867852971154444486e+00,2.906150193702436102e+00
2.330000000000000000e+02,4.540987949769451147e-04,2.888441198265581100e+00,2.888726908640092184e+00,2.866756362620231258e+00,2.905178504097507552e+00
2.340000000000000000e+02,4.512993541763520413e-04,2.887474586227658069e+00,2.887763089298957198e+00,2.865755482988205927e+00,2.904256357602899019e+00
2.350000000000000000e+02,4.485299256779486554e-04,2.886502582163378072e+00,2.886793886760928185e+00,2.864738798790862795e+00,2.903330798900975118e+00
2.360000000000000000e+02,4.457900657140246073e-04,2.885525244525223520e+00,2.885819359002733009e+00,2.863693885236054726e+00,2.902397887241663366e+00
2.370000000000000000e+02,4.430793388627945182e-04,2.884542630905179372e+00,2.884839563139903085e+00,2.862648603919378143e+00,2.901430536856759446e+00
2.380000000000000000e+02,4.403973178582313045e-04,2.883554798053083790e+00,2.883854555445096501e+00,2.861599246004024710e+00,2.900381104630703089e+00
2.390000000000000000e+02,4.377435834049801821e-04,2.882561801893432030e+00,2.882864391365493884e+00,2.860545863325311355e+00,2.899324881499771855e+00
2.400000000000000000e+02,4.351177239982013988e-04,2.881563697542028901e+00,2.881869125539688437e+00,2.859484517893013500e+00,2.898333133085255309e+00
2.410000000000000000e+02,4.325193357481871433e-04,2.880560539322905012e+00,2.880868811814613739e+00,2.858417293021124461e+00,2.897416333396794830e+00
2.420000000000000000e+02,4.299480222096105993e-04,2.879552380783533039e+00,2.879863503261616664e+00,2.857346195563303937e+00,2.896461924652368847e+00
2.430000000000000000e+02,4.274033942152662526e-04,2.878539274711906071e+00,2.878853252193051659e+00,2.856271274153614481e+00,2.895549790396650724e+00
2.440000000000000000e+02,4.248850697141627825e-04,2.877521273150188019e+00,2.877838110176578201e+00,2.855192576585144248e+00,2.894499259175412842e+00
2.450000000000000000e+02,4.223926736138465640e-04,2.876498427410080438e+00,2.876818128051052970e+00,2.854072785830056969e+00,2.893390309588599774e+00
2.460000000000000000e+02,4.199258376268167866e-04,2.875470788089154350e+00,2.875793355942394047e+00,2.852919959978460263e+00,2.892396298443177916e+00
2.470000000000000000e+02,4.174842001209206244e-04,2.874438405082325509e+00,2.874763843275915942e+00,2.851766648864334286e+00,2.891427622852425383e+00
2.480000000000000000e+02,4.150674059736076792e-04,2.873401327597274513e+00,2.873729638791565399e+00,2.850609313006391865e+00,2.890453168142596230e+00
2.490000000000000000e+02,4.126751064299249744e-04,2.872359604168128744e+00,2.872690790558381835e+00,2.849448007919054504e+00,2.889472747873737202e+00
2.500000000000000000e+02,4.103069589641494472e-04,2.871313282668273903e+00,2.871647345986904298e+00,2.848282788275013466e+00,2.888485936122000997e+00
2.510000000000000000e+02,4.079626271449450199e-04,2.870262410323151325e+00,2.870599351842414215e+00,2.847143821635622629e+00,2.887487477327231655e+00
2.520000000000000000e+02,4.056417805039469970e-04,2.869207033723366163e+00,2.869546854258463231e+00,2.846085438229987830e+00,2.886441949394590534e+00
2.530000000000000000e+02,4.033440944076672639e-04,2.868147198836959788e+00,2.868489898748910250e+00,2.845026572857319636e+00,2.885497864834360993e+00
2.540000000000000000e+02,4.010692499326316569e-04,2.867082951020960557e+00,2.867428530220214267e+00,2.843892441610476940e+00,2.884456848916264526e+00
2.550000000000000000e+02,3.988169337436491034e-04,2.866014335033730820e+00,2.866362792983670360e+00,2.842826647871989021e+00,2.883415230238976168e+00
2.560000000000000000e+02,3.965868379751277513e-04,nan,nan,nan,nan
