sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
7.800000000000000000e+01,2.151523898646971310e-03,2.897721112487544382e+00,2.897573637532954383e+00,2.883314483350166935e+00,2.910499495010090421e+00
7.900000000000000000e+01,2.112171561384152633e-03,2.899813291350225697e+00,2.899665355721564808e+00,2.885239034166889205e+00,2.912696366425162164e+00
8.000000000000000000e+01,2.073993478807557075e-03,2.901841472474302464e+00,2.901693385798752356e+00,2.887103481248663783e+00,2.914772462992373914e+00
8.100000000000000000e+01,2.036941557753589854e-03,2.903806918403536219e+00,2.903658986191751001e+00,2.888908516439343543e+00,2.916783890958920544e+00
8.200000000000000000e+01,2.000970207353377443e-03,2.905710864790731485e+00,2.905563388271616976e+00,2.890646669686773862e+00,2.918877315995993982e+00
8.300000000000000000e+01,1.966036181270306056e-03,2.907554520904367390e+00,2.907407796878549888e+00,2.892255318745839965e+00,2.920992992190385440e+00
8.400000000000000000e+01,1.932098431605015548e-03,2.909339070144448147e+00,2.909193390854981853e+00,2.893809669757916314e+00,2.922883894086493850e+00
8.500000000000000000e+01,1.899117973479433645e-03,2.911065670564425112e+00,2.910921323583778531e+00,2.895310837905767709e+00,2.924696186034116518e+00
8.600000000000000000e+01,1.867057759405628967e-03,2.912735455396902040e+00,2.912592723528979466e+00,2.896759910717230824e+00,2.926646249161036550e+00
8.700000000000000000e+01,1.835882562629495562e-03,2.914349533580760987e+00,2.914208694776966535e+00,2.898157948828400166e+00,2.928536408960201953e+00
8.800000000000000000e+01,1.805558868714728701e-03,2.915908990287812586e+00,2.915770317576118487e+00,2.899505986730853468e+00,2.930367794147332727e+00
8.900000000000000000e+01,1.776054774700186814e-03,2.917414887446970528e+00,2.917278648873388391e+00,2.900805033501124175e+00,2.932138163969849831e+00
9.000000000000000000e+01,1.747339895224486002e-03,2.918868264264592227e+00,2.918734722845822027e+00,2.902056073513011647e+00,2.933851675964181727e+00
9.100000000000000000e+01,1.719385275066251601e-03,2.920270137739971794e+00,2.920139551426579771e+00,2.903167140084200959e+00,2.935408489601417426e+00
9.200000000000000000e+01,1.692163307597609060e-03,2.921621503174153478e+00,2.921494124823730054e+00,2.904367119904867511e+00,2.936865225922375977e+00
9.300000000000000000e+01,1.665647658692779058e-03,2.922923334671239104e+00,2.922799412030552269e+00,2.905521849614052687e+00,2.938433626665927001e+00
9.400000000000000000e+01,1.639813195673591427e-03,2.924176585631826253e+00,2.924056361327734166e+00,2.906585756912125618e+00,2.939950598846937879e+00
9.500000000000000000e+01,1.614635920909812932e-03,2.925382189237738739e+00,2.925265900775769978e+00,2.907606121660419429e+00,2.941398588808277204e+00
9.600000000000000000e+01,1.590092909724822581e-03,2.926541058926974692e+00,2.926428938697308801e+00,2.908457779620654993e+00,2.942796026379078889e+00
9.700000000000000000e+01,1.566162252286705048e-03,2.927654088859184878e+00,2.927546364149661073e+00,2.909240156103674035e+00,2.944046008157386929e+00
9.800000000000000000e+01,1.542822999191584624e-03,2.928722154370395181e+00,2.928619047385672580e+00,2.909979376773547344e+00,2.945164980910884189e+00
9.900000000000000000e+01,1.520055110470331858e-03,2.929746112418161186e+00,2.929647840304833828e+00,2.910678626330326590e+00,2.946237403582701031e+00
1.000000000000000000e+02,1.497839407771768333e-03,2.930726802015795496e+00,2.930633576892851089e+00,2.911487808296214563e+00,2.947264147928177813e+00
1.010000000000000000e+02,1.476157529495609978e-03,2.931665044655320518e+00,2.931577073649885179e+00,2.912261296775155994e+00,2.948298891782765718e+00
1.020000000000000000e+02,1.454991888666550166e-03,2.932561644720740990e+00,2.932479130008281754e+00,2.912996088814502560e+00,2.949415960596468711e+00
1.030000000000000000e+02,1.434325633357538257e-03,2.933417389890212945e+00,2.933340528738959119e+00,2.913692794941867614e+00,2.950390205267213961e+00
1.040000000000000000e+02,1.414142609485421077e-03,2.934233051527620706e+00,2.934162036347193414e+00,2.914346374741010770e+00,2.951393412362549373e+00
1.050000000000000000e+02,1.394427325815945570e-03,2.935009385063453990e+00,2.934944403456937856e+00,2.914877891249895825e+00,2.952353559288057205e+00
1.060000000000000000e+02,1.375164921027718836e-03,2.935747130365772950e+00,2.935688365185181059e+00,2.915372377300944784e+00,2.953269831273048318e+00
1.070000000000000000e+02,1.356341132696258769e-03,2.936447012101139009e+00,2.936394641505899017e+00,2.915829581080171096e+00,2.954142128337596596e+00
1.080000000000000000e+02,1.337942268069814127e-03,2.937109740084927534e+00,2.937063937603164199e+00,2.916245293963276808e+00,2.954887010883731957e+00
1.090000000000000000e+02,1.319955176518303490e-03,2.937736009622654798e+00,2.937696944214891914e+00,2.916638261320069425e+00,2.955561836408300724e+00
1.100000000000000000e+02,1.302367223545542125e-03,2.938326501841260541e+00,2.938294337966578240e+00,2.916991228000658687e+00,2.956243183082517323e+00
1.110000000000000000e+02,1.285166266263091783e-03,2.938881884011368406e+00,2.938856781695378118e+00,2.917311226829080173e+00,2.956875039746968081e+00
1.120000000000000000e+02,1.268340630231459864e-03,2.939402809860977683e+00,2.939384924765701346e+00,2.917598881326789684e+00,2.957442366235047526e+00
1.130000000000000000e+02,1.251879087581277529e-03,2.939889919879255853e+00,2.939879403374745070e+00,2.917857330921887371e+00,2.958048866444972003e+00
1.140000000000000000e+02,1.235770836333337404e-03,2.940343841612888642e+00,2.940340840850112603e+00,2.918086635816627972e+00,2.958685820091946805e+00
1.150000000000000000e+02,1.220005480842176323e-03,2.940765189954310799e+00,2.940769847939348480e+00,2.918283855874741040e+00,2.959256088925136918e+00
1.160000000000000000e+02,1.204573013293214418e-03,2.941154567420922739e+00,2.941167023090077492e+00,2.918449483329519811e+00,2.959750091768555968e+00
1.170000000000000000e+02,1.189463796188389069e-03,2.941512564427315457e+00,2.941532952723290961e+00,2.918585680596860854e+00,2.960206221692775586e+00
1.180000000000000000e+02,1.174668545759713920e-03,2.941839759550330058e+00,2.941868211499209185e+00,2.918692995086890285e+00,2.960627664768175737e+00
1.190000000000000000e+02,1.160178316254413707e-03,2.942136719786440757e+00,2.942173362574923789e+00,2.918868685152860021e+00,2.961015195598484251e+00
1.200000000000000000e+02,1.145984485039107902e-03,2.942404000802002262e+00,2.942448957855415603e+00,2.918879610388875445e+00,2.961369445389517185e+00
1.210000000000000000e+02,1.132078738474112927e-03,2.942642147177310985e+00,2.942695538237798392e+00,2.918861990041080823e+00,2.961680685360048138e+00
1.220000000000000000e+02,1.118453058512188522e-03,2.942851692644196326e+00,2.942913633848935895e+00,2.918843971669967008e+00,2.961951160802636096e+00
1.230000000000000000e+02,1.105099709979148401e-03,2.943033160316707697e+00,2.943103764276727041e+00,2.918814685409217180e+00,2.962191993025270698e+00
1.240000000000000000e+02,1.092011228496538033e-03,2.943187062916536423e+00,2.943266438794859496e+00,2.918759565747375717e+00,2.962403734885787010e+00
1.250000000000000000e+02,1.079180409009224172e-03,2.943313902992254594e+00,2.943402156582167972e+00,2.918679084152659087e+00,2.962586928943369724e+00
1.260000000000000000e+02,1.066600294883148295e-03,2.943414173133206635e+00,2.943511406936337504e+00,2.918661847621348393e+00,2.962742107652168055e+00
1.270000000000000000e+02,1.054264167540754993e-03,2.943488356177421661e+00,2.943594669481463644e+00,2.918627157658214344e+00,2.962948969897942320e+00
1.280000000000000000e+02,1.042165536603689279e-03,2.943536925414885097e+00,2.943652414370910630e+00,2.918569342671736511e+00,2.963179657468796968e+00
1.290000000000000000e+02,1.030298130514287983e-03,2.943560344786031902e+00,2.943685102484921323e+00,2.918489814947598404e+00,2.963384621704514998e+00
1.300000000000000000e+02,1.018655887609200587e-03,2.943559069074171308e+00,2.943693185623099229e+00,2.918388392722491620e+00,2.963461963258628096e+00
1.310000000000000000e+02,1.007232947620150584e-03,2.943533544094592003e+00,2.943677106692525580e+00,2.918265046021232045e+00,2.963538295382527554e+00
1.320000000000000000e+02,9.960236435783823873e-04,2.943484206878666853e+00,2.943637299891004311e+00,2.918049632960580286e+00,2.963625140553678872e+00
1.330000000000000000e+02,9.850224941008269876e-04,2.943411485852963416e+00,2.943574190885685837e+00,2.917747103821629828e+00,2.963685676718508688e+00
1.340000000000000000e+02,9.742241960373304544e-04,2.943315801015441657e+00,2.943488196988073291e+00,2.917424758285123598e+00,2.963718396899753582e+00
1.350000000000000000e+02,9.636236174595714686e-04,2.943197564106324826e+00,2.943379727324405781e+00,2.917082969594293473e+00,2.963726570952712969e+00
1.360000000000000000e+02,9.532157909734613032e-04,2.943057178775657423e+00,2.943249183002047964e+00,2.916722102861520671e+00,2.963619286775844852e+00
1.370000000000000000e+02,9.429959073379041035e-04,2.942895040747014246e+00,2.943096957272188785e+00,2.916394804281075448e+00,2.963473367571789474e+00
1.380000000000000000e+02,9.329593093738302884e-04,2.942711537977388936e+00,2.942923435688816092e+00,2.916068077159014393e+00,2.963305598737846491e+00
1.390000000000000000e+02,9.231014861483549270e-04,2.942507050813782499e+00,2.942728996264162511e+00,2.915659010153447195e+00,2.963114531101195492e+00
1.400000000000000000e+02,9.134180674198143484e-04,2.942281952146068580e+00,2.942514009620538218e+00,2.915230531299735972e+00,2.962999068768592981e+00
1.410000000000000000e+02,9.039048183302587783e-04,2.942036607556401506e+00,2.942278839138533719e+00,2.914782974606265231e+00,2.962861998626711735e+00
1.420000000000000000e+02,8.945576343327630003e-04,2.941771375465945138e+00,2.942023841102694881e+00,2.914316667116927384e+00,2.962702558184511670e+00
1.430000000000000000e+02,8.853725363416344550e-04,2.941486607277897569e+00,2.941749364843339709e+00,2.913831929075428206e+00,2.962521633554838996e+00
1.440000000000000000e+02,8.763456660942973942e-04,2.941182647517487148e+00,2.941455752875384189e+00,2.913329074084090031e+00,2.962272953490450167e+00
1.450000000000000000e+02,8.674732817142476399e-04,2.940859833969556636e+00,2.941143341034547110e+00,2.912808409259802112e+00,2.961956094850814125e+00
1.460000000000000000e+02,8.587517534650891942e-04,2.940518497812755427e+00,2.940812458610662539e+00,2.912270235385386208e+00,2.961618515064174506e+00
1.470000000000000000e+02,8.501775596862117933e-04,2.940158963750941545e+00,2.940463428477550600e+00,2.911714847057133682e+00,2.961260925823543388e+00
